time,H_1,H_2,H_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_12,gd_13,gd_14,gd_15,gd_16,gd_17,gd_18,gd_19,gd_2,gd_20,gd_21,gd_22,gd_23,gd_24,gd_25,gd_26,gd_27,gd_28,gd_29,gd_3,gd_30,gd_31,gd_32,gd_33,gd_34,gd_35,gd_36,gd_37,gd_38,gd_39,gd_4,gd_40,gd_41,gd_42,gd_43,gd_44,gd_45,gd_46,gd_47,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_12,slip_increment_13,slip_increment_14,slip_increment_15,slip_increment_16,slip_increment_17,slip_increment_18,slip_increment_19,slip_increment_2,slip_increment_20,slip_increment_21,slip_increment_22,slip_increment_23,slip_increment_24,slip_increment_25,slip_increment_26,slip_increment_27,slip_increment_28,slip_increment_29,slip_increment_3,slip_increment_30,slip_increment_31,slip_increment_32,slip_increment_33,slip_increment_34,slip_increment_35,slip_increment_36,slip_increment_37,slip_increment_38,slip_increment_39,slip_increment_4,slip_increment_40,slip_increment_41,slip_increment_42,slip_increment_43,slip_increment_44,slip_increment_45,slip_increment_46,slip_increment_47,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_12,slip_resistance_13,slip_resistance_14,slip_resistance_15,slip_resistance_16,slip_resistance_17,slip_resistance_18,slip_resistance_19,slip_resistance_2,slip_resistance_20,slip_resistance_21,slip_resistance_22,slip_resistance_23,slip_resistance_24,slip_resistance_25,slip_resistance_26,slip_resistance_27,slip_resistance_28,slip_resistance_29,slip_resistance_3,slip_resistance_30,slip_resistance_31,slip_resistance_32,slip_resistance_33,slip_resistance_34,slip_resistance_35,slip_resistance_36,slip_resistance_37,slip_resistance_38,slip_resistance_39,slip_resistance_4,slip_resistance_40,slip_resistance_41,slip_resistance_42,slip_resistance_43,slip_resistance_44,slip_resistance_45,slip_resistance_46,slip_resistance_47,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_yy,stress_zz,total_twin_volume_fraction
6.6875e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,5.2146122766573e-07,2.00625e-06,5.9806938030637e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858124,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933452,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353733,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127632,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385966,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00076476410548262,0.00048593961891638,0.00066849687811153,149.39109735043,-0.0017673148777789,144.6935645349,-0.0021923585344848,1e-06
6.8125e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,5.3162928679616e-07,2.04375e-06,6.0964165044802e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858124,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933453,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329695,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.0007790518683972,0.00049502058661562,0.00068098552408858,152.18599842815,-0.0018338905567138,147.40290920461,-0.0022750190512509,1e-06
6.9375e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,5.4124391081308e-07,2.08125e-06,6.2060207941445e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808908,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858125,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933453,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864925,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.4800442533,622.4800442533,0,0.00079334275235621,0.0005041019470939,0.00069347654195466,154.98293959868,-0.0019018102134139,150.11212856144,-0.0023592509057022,1e-06
7.0625e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,5.51414090393e-07,2.11875e-06,6.3160508953853e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858124,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933452,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00080763278509378,0.00051318356038002,0.00070596559272417,157.78007214574,-0.0019708771815088,152.82152039163,-0.0024449177026447,1e-06
7.1875e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810965,20000000,5.6174086641115e-07,2.15625e-06,6.4232792403124e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858125,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933453,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864925,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032176,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00082191406328217,0.00052225815111253,0.00071845638214909,160.5719316656,-0.0020398498164892,155.53064018149,-0.0025312993385865,1e-06
7.3125e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810965,20000000,5.7174058934287e-07,2.19375e-06,6.532026614275e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858124,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933452,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329695,622.50136024406,622.3039409156,623.14343127632,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864925,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00083620739874477,0.00053134197593215,0.00073095243447326,163.37126957181,-0.0021112405439152,158.23985923726,-0.002619755914412,1e-06
7.4375e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,5.8150550534823e-07,2.23125e-06,6.6443855387957e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858125,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933453,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864925,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032176,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00085051398586583,0.00054044145701767,0.00074345821415675,166.181031824,-0.0021862212232143,160.95079361385,-0.0027117535583538,1e-06
7.5625e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,5.9061054483625e-07,2.26875e-06,6.7665657498671e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858124,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933453,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00086478522798583,0.00054951634914833,0.00075591103221699,168.98511995787,-0.00226131460116,163.6612294678,-0.0028047107154499,1e-06
7.6875e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,6.0070371148315e-07,2.30625e-06,6.8787844760321e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858124,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933453,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385966,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00087908787626074,0.00055860609121451,0.0007684103632131,171.78329147957,-0.0023366906922718,166.37144865554,-0.0028981554384411,1e-06
7.8125e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810965,20000000,6.1044818095796e-07,2.34375e-06,7.0015339494244e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858124,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933452,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385966,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00089337422560839,0.0005676831098338,0.00078089591572988,174.58162292105,-0.0024134227322555,169.08187419239,-0.0029932571696897,1e-06
7.9375e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810965,20000000,6.1936561368058e-07,2.38125e-06,7.1194192279609e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858124,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933452,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127632,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385966,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00090765162529993,0.000576756606964,0.00079337633827522,177.38012174254,-0.0024912917387606,171.79242436227,-0.0030897541350367,1e-06
8.0625e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,6.2868224269382e-07,2.41875e-06,7.2278405772039e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858125,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933452,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00092193670793211,0.00058583491152205,0.00080586262426418,180.17878423357,-0.0025703698277821,174.50313966173,-0.0031878399445155,1e-06
8.1875e-06,811265135.74362,805324496.14473,808299257.00055,0.2913357762414,0.17305285692813,-0.065348243810964,20000000,6.3766158959248e-07,2.45625e-06,7.3460048621491e-07,1,498.75372732206,498.75372732206,498.44987969835,498.44987969835,497.76797432891,497.97883127602,497.78141194756,498.62090230829,498.3398004054,497.95592829312,498.02692808907,498.94553881374,497.76682613857,498.06506501049,497.94338479223,497.58878730589,498.76661622855,497.84818703832,497.91692598255,497.99799863084,498.60665858125,498.17091804825,497.98437799374,497.76682613857,498.18523489163,498.82931003815,497.68960889472,498.09372968121,497.63229893734,498.57591354773,498.51382869482,497.90053883276,497.89144135372,498.96318933452,497.58835712602,497.83074047614,498.09306413189,497.56396155213,498.65483353734,498.33046403,497.83013192679,497.63871057187,498.82056784446,497.58835712602,498.37453345958,498.37453345958,497.95751528526,497.95751528526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.2762562901,623.2762562901,622.97240866639,622.97240866639,622.29050329694,622.50136024406,622.3039409156,623.14343127633,622.86232937343,622.47845726116,622.54945705711,623.46806778178,622.2893551066,622.58759397853,622.46591376027,622.11131627393,623.28914519659,622.37071600635,622.43945495058,622.52052759888,623.12918754928,622.69344701629,622.50690696178,622.2893551066,622.70776385967,623.35183900619,622.21213786276,622.61625864924,622.15482790537,623.09844251576,623.03635766285,622.4230678008,622.41397032175,623.48571830256,622.11088609406,622.35326944417,622.61559309992,622.08649052016,623.17736250537,622.85299299804,622.35266089482,622.16123953991,623.3430968125,622.11088609406,622.89706242762,622.89706242762,622.48004425329,622.48004425329,0,0.00093622501564957,0.00059491528907553,0.00081835320538632,182.97761042017,-0.0026506790601748,177.21402015809,-0.0032874332219532,1e-06
