time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,surface_react_y,total_twin_volume,twin_slip_increment_0,twin_slip_increment_1,twin_slip_increment_10,twin_slip_increment_11,twin_slip_increment_2,twin_slip_increment_3,twin_slip_increment_4,twin_slip_increment_5,twin_slip_increment_6,twin_slip_increment_7,twin_slip_increment_8,twin_slip_increment_9,twin_twin_system_volume_fraction_0,twin_twin_system_volume_fraction_1,twin_twin_system_volume_fraction_10,twin_twin_system_volume_fraction_11,twin_twin_system_volume_fraction_2,twin_twin_system_volume_fraction_3,twin_twin_system_volume_fraction_4,twin_twin_system_volume_fraction_5,twin_twin_system_volume_fraction_6,twin_twin_system_volume_fraction_7,twin_twin_system_volume_fraction_8,twin_twin_system_volume_fraction_9
0.01,0,0,0,0,0,0,1,1,1,20000000,1.2761785044524e-07,2.9765394593744e-07,1.2941174282639e-07,1.0000002693796,0,0,0,0,0,0,0,0,0,0,0,0,5.6625324652453e-06,-1.6926486694785e-11,-6.0712699626084e-11,-4.7666452163539e-05,-2.4040556014521e-05,-1.8163447991677e-05,1.9945803056592e-10,-5.9668068715728e-05,-3.1694735342688e-05,1.1014903252943e-10,-6.107630441104e-05,8.3161922054636e-06,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,0,0.00011701450338681,7.3672219241483e-05,9.9994044892942e-05,15.120373834793,-0.11847024442183,-0.15943787660734,-0.0043348353664616,13.810725015299,-0.038889501740169,-0.01915963226996,0,5.0864557602968e-22,2.4196139214152e-25,6.0353688033258e-65,5.5361038667807e-30,2.05742088088e-27,1.2923244096705e-27,3.323005548778e-25,8.0203695307056e-32,2.7515259899904e-25,1.2332357202057e-26,6.7907570966758e-97,2.2193588081603e-25,1.9238373089419e-28,5.0926188103288e-25,8.5353004155869e-65,7.8292350838053e-30,2.909654376754e-27,1.8276541541172e-27,5.4944740593786e-25,1.1342515394832e-31,3.896001650867e-25,1.843333524696e-26,9.6035807849003e-97,3.1603186061305e-25,2.8570048936832e-28
0.02,0,0,0,0,0,0,1,1,1,22502407.496176,2.6549047852416e-07,5.9075941651057e-07,2.6695782453804e-07,1.000008583757,0,0,0,0,0,0,0,0,0,0,0,0,0.00023304559365244,-9.2708566312119e-10,-2.3306708122312e-10,-0.00026460844487122,-0.00022918492090604,-0.00024753145214597,6.6742091412074e-09,-0.00028285482161958,-0.00026643567857291,3.7545774246371e-09,-0.00030758711840284,0.00023702320325776,43.726696647398,43.726696647398,43.726696647398,43.726696647398,43.726696647398,43.726696647398,43.726696647398,43.726696647398,43.726696647398,43.726696647398,43.726696647398,43.726696647398,0.037415177199189,0.00023111766111056,0.00014519591376121,0.00019997766872482,27.901619739719,-1.14591672021,-0.11369132119898,0.020247575390225,25.816614243812,-0.06381726468141,-1.0384347349182,0,9.0714327342771e-21,4.7351278759549e-25,0,1.5814662819321e-29,7.3141082614214e-25,7.9188051957253e-26,5.1146320808099e-25,1.3048839403917e-30,6.7959243588953e-24,2.2891576482022e-26,0,4.5975770537783e-24,1.7767465490179e-24,1.3300461873851e-24,8.5353004155869e-65,4.6363613444234e-29,1.0372838920076e-24,1.1381820281011e-25,2.2941362900403e-24,2.8452283771861e-30,1.0000507113572e-23,5.2118520362587e-26,9.6035807849003e-97,6.8179917314686e-24,2.5129893737965e-24
0.03,0,0,0,0,0,0,1,1,1,36518416.930002,4.2399232006693e-07,8.8304025293824e-07,4.232238765368e-07,1.0000431330968,0,0,0,0,0,0,0,0,0,0,0,0,0.00094321148096478,-9.0556619489052e-08,4.6800718047146e-09,-0.0010876467654119,-0.0010422887153798,-0.0010776382628979,4.1804374649309e-07,-0.001052083718016,-0.0011232202188065,2.1797090944544e-07,-0.0011458983400108,0.00099178748403007,43.792380602499,43.792380602499,43.792380602499,43.792380602499,43.792380602499,43.792380602499,43.792380602499,43.792380602499,43.792380602499,43.792380602499,43.792380602499,43.792380602499,0.043405022097667,0.00034706757752941,0.00021791013826234,0.00029994908251422,36.731779735146,-0.83206743723292,-0.014131756790742,0.0067009265184042,35.141795776679,-0.043662893721939,-0.73397175943174,0,5.9745052766188e-16,2.8536554839824e-22,0,7.764164384505e-32,2.2609137723308e-22,2.0468541761083e-21,3.4162897915305e-21,3.6197103587443e-32,9.8685920368872e-21,4.281255787125e-19,0,3.5320258821545e-21,1.5079373203401e-21,4.0489787497042e-22,8.5353004155869e-65,4.784342378867e-29,3.2077877592545e-22,2.8948029609316e-21,4.8336956384619e-21,3.3203715144833e-30,1.3966297479984e-20,6.0546105693532e-19,9.6035807849003e-97,5.0018568970893e-21,2.1350583990104e-21
0.04,0,0,0,0,0,0,1,1,1,52422062.209215,6.0798094544342e-07,1.1735033346161e-06,6.035925055587e-07,1.0001028333326,0,0,0,0,0,0,0,0,0,0,0,0,0.0016608940503278,-2.1018117131085e-07,1.4950294902014e-07,-0.0018949100792519,-0.0017845946458343,-0.0018406462706804,-1.3337111404386e-07,-0.0018246300704227,-0.0019269290602323,-5.2265835575496e-07,-0.0019547229821393,0.0017659124964842,44.072190394806,44.072190394806,44.072190394806,44.072190394806,44.072190394806,44.072190394806,44.072190394806,44.072190394806,44.072190394806,44.072190394806,44.072190394806,44.072190394806,0.05355215337698,0.00046655863344405,0.0002936043238948,0.00039990668898815,42.164019154989,-0.586546260131,0.032244660266322,-0.002430800565091,40.939024771843,-0.032907491751008,-0.44495537447464,0,1.1919153072335e-13,1.2966148871843e-20,0,1.3185027682264e-31,1.5697855871152e-18,1.8822392176954e-18,6.2923246064382e-17,1.4595569462544e-31,1.1281908718967e-16,6.9501107619621e-18,0,2.1684801829641e-18,4.6118362283495e-18,1.9120210319517e-20,8.5353004155869e-65,4.8157884136003e-29,2.2206313003776e-18,2.6650051687313e-18,8.8991744239259e-17,3.6427786127965e-30,1.5956696506756e-16,1.0434404620301e-17,9.6035807849003e-97,3.0739623136622e-18,6.5253904556766e-18
0.05,0,0,0,0,0,0,1,1,1,59957767.976161,7.9367607240007e-07,1.463672350653e-06,7.9309771959678e-07,1.0001785442634,0,0,0,0,0,0,0,0,0,0,0,0,0.0021415514781183,2.2702856327196e-08,1.3528559129176e-07,-0.0023854727162072,-0.0022781294462394,-0.0023318195933178,-5.0970361510062e-07,-0.0023156561079488,-0.0024190864979511,-6.3472831605427e-07,-0.002432757091646,0.002251345917264,44.606936683497,44.606936683497,44.606936683497,44.606936683497,44.606936683497,44.606936683497,44.606936683497,44.606936683497,44.606936683497,44.606936683497,44.606936683497,44.606936683497,0.060559280172679,0.00058744311903008,0.00037031721883506,0.00049984909349041,45.276749706614,-0.20937083649397,0.023075567195002,0.0047615371037476,44.587416288578,-0.043676995775084,-0.07217478645189,0,1.4153027916234e-11,2.3778972855052e-19,0,2.9515720940682e-43,3.1897740713411e-17,3.6263958055292e-16,8.0733735943181e-16,9.6991387403664e-44,5.2840733334924e-15,7.2235440754718e-17,0,1.4474106092895e-17,2.6089514090519e-16,3.5628386590325e-19,8.5353004155869e-65,4.8157886010503e-29,4.7331916106995e-17,5.2030872935193e-16,1.2307476913835e-15,3.6427797035126e-30,2.754416249412e-14,1.1260323070814e-16,9.6035807849003e-97,2.3546446541776e-17,7.1819280389462e-16
0.06,0,0,0,0,0,0,1,1,1,63798074.21355,9.7998579710667e-07,1.7548103688951e-06,9.8061283268896e-07,1.0002636324813,0,0,0,0,0,0,0,0,0,0,0,0,0.002412830220082,5.407339846399e-08,8.660398246512e-08,-0.0026663726525737,-0.0025783606353651,-0.0025926177079999,-9.3463201040852e-07,-0.0025725179080166,-0.0026956628250037,-9.3582203971085e-07,-0.002752089781758,0.0025318871166871,45.193380208915,45.193380208915,45.193380208915,45.193380208915,45.193380208915,45.193380208915,45.193380208915,45.193380208915,45.193380208915,45.193380208915,45.193380208915,45.193380208915,0.065074014016919,0.00070958224190435,0.00044826431494205,0.00059977739054071,47.160951691777,0.069114026523651,0.0096439742978809,-0.00096093167471726,46.863576462424,-0.041437089196659,0.2124883053053,0,4.8200750216792e-09,2.437086654487e-18,0,1.3683083672857e-45,9.972964907612e-18,1.3826191093152e-16,1.0539265849589e-15,1.1590330742991e-45,2.2800491114367e-12,1.0277581644405e-14,0,8.8404609379771e-17,2.9110942893143e-15,4.1281581135931e-18,8.5353004155869e-65,4.8157886010503e-29,6.1439951058196e-17,1.407337773182e-15,2.7212405057848e-15,3.6427797035126e-30,4.8714934502619e-12,1.4648066531022e-14,9.6035807849003e-97,1.4858015660971e-16,2.3727175125058e-14
0.07,0,0,0,0,0,0,1,1,1,64179356.638179,1.1666460001946e-06,2.0458719733979e-06,1.1687677479989e-06,1.0003551690115,0,0,0,0,0,0,0,0,0,0,0,0,0.0026116533811454,7.6838890816258e-08,5.8866810832364e-08,-0.0028547108141767,-0.0027887121852734,-0.0027866093617022,-7.1447875042071e-07,-0.0027698677602709,-0.0028838753472898,-6.5003093438906e-07,-0.0029472784472518,0.0027246758159131,45.526792625347,45.526792625347,45.526792625347,45.526792625347,45.526792625347,45.526792625347,45.526792625347,45.526792625347,45.526792625347,45.526792625347,45.526792625347,45.526792625347,0.065095114176433,0.000832846315475,0.00052725316221559,0.00069969202909928,48.239531667852,0.14198240527383,0.003397476445898,-0.0013581956771129,48.085088626528,-0.048837927454885,0.26772424973771,0,2.4644208674188e-08,1.5403090674874e-16,0,3.4407197415201e-59,6.9154695965135e-17,2.6109465705001e-16,1.7695446520205e-15,2.5464962603807e-59,1.4302861817217e-12,2.8205951620985e-15,0,1.8515023359313e-14,8.54346395397e-15,2.4111873473056e-16,8.5353004155869e-65,4.8157886010503e-29,1.5925652999352e-16,2.3068015834321e-15,1.1050092181159e-14,3.6427797035126e-30,2.4703533393398e-11,5.2712968714132e-14,9.6035807849003e-97,2.6332788432727e-14,7.6043144407705e-14
0.08,0,0,0,0,0,0,1,1,1,68771694.561879,1.352851215396e-06,2.3372622167042e-06,1.3541087529965e-06,1.0004498279742,0,0,0,0,0,0,0,0,0,0,0,0,0.0027073703647328,6.2644123332632e-08,4.784926271754e-08,-0.0029607988306914,-0.002884385649355,-0.0028692166134604,-5.7321279805481e-07,-0.0028765330567497,-0.0029658762945211,-5.4078537916995e-07,-0.003042993131129,0.0028196343095025,45.835525923537,45.835525923537,45.835525923537,45.835525923537,45.835525923537,45.835525923537,45.835525923537,45.835525923537,45.835525923537,45.835525923537,45.835525923537,45.835525923537,0.064563592166034,0.00095649303848243,0.00060654604508594,0.00079959326891837,48.921847101379,0.15561654126813,0.0056916883741055,-0.0023892941460668,48.833428228384,-0.044568597440711,0.27480747395627,0,3.3451761936827e-08,1.0891491472521e-15,0,0,2.5714820901758e-16,3.1277269810296e-16,1.0259000949767e-15,0,9.7008915432532e-13,2.1594327389315e-15,0,1.7265339298789e-14,2.6618913703584e-15,7.5097678956122e-15,8.5353004155869e-65,4.8157886010503e-29,5.6659602234874e-16,4.3086915783435e-15,2.1549890445075e-14,3.6427797035126e-30,3.3516836073497e-11,7.5041955925812e-14,9.6035807849003e-97,1.3035252608987e-13,1.2478098904362e-13
0.09,0,0,0,0,0,0,1,1,1,77721148.107193,1.5364507085853e-06,2.6285530844107e-06,1.5354092858442e-06,1.0005460922531,0,0,0,0,0,0,0,0,0,0,0,0,0.0027693183314852,9.6165810403709e-07,8.5981860555457e-09,-0.0030044101195106,-0.0029271249899509,-0.002916280594639,-4.5892669345075e-07,-0.0029204260395054,-0.0030047668955433,7.8737602440453e-08,-0.0030856287656445,0.0028896674981174,46.118100746342,46.118100746342,46.118100746342,46.118100746342,46.118100746342,46.118100746342,46.118100746342,46.118100746342,46.118100746342,46.118100746342,46.118100746342,46.118100746342,0.065054883014618,0.0010802684412355,0.0006859832615693,0.00089948143175284,49.41506183015,0.20048563972643,0.017608162749804,-0.0088682053737162,49.365894140607,-0.063883393085785,0.27085320936518,0,4.5208167039244e-08,4.9167154064012e-17,0,0,1.0615712750843e-15,9.2110253783975e-16,7.7600779422321e-16,0,1.935724613551e-12,8.8725191791243e-15,0,5.5557878826671e-15,1.1234229778382e-14,7.6817009277164e-15,8.5353004155869e-65,4.8157886010503e-29,2.7668245740825e-15,8.9591318099327e-15,2.7222794084046e-14,3.6427797035126e-30,4.5378824516889e-11,9.623602650042e-14,9.6035807849003e-97,1.9111670571426e-13,1.4140430079263e-13
0.1,0,0,0,0,0,0,1,1,1,78500064.435886,1.717546459918e-06,2.919977435993e-06,1.7143567490257e-06,1.0006429118462,0,0,0,0,0,0,0,0,0,0,0,0,0.0027812082427529,3.2668383643805e-08,-2.2284157411331e-09,-0.0030296305997939,-0.0029506044840309,-0.0029302478631754,-3.4357754268851e-07,-0.0029374604432193,-0.003022144366578,-3.1800980577007e-07,-0.0031022409639836,0.0028989298609209,46.395801272566,46.395801272566,46.395801272566,46.395801272566,46.395801272566,46.395801272566,46.395801272566,46.395801272566,46.395801272566,46.395801272566,46.395801272566,46.395801272566,0.064830545067136,0.0012040200737653,0.0007652684204714,0.00099935696006339,49.809540721253,0.17333666692937,0.010878377178229,-0.0065240485478718,49.793284070769,-0.046569898809206,0.26144038309995,0,7.1350078852038e-08,1.8699959535521e-17,0,0,1.1529164479318e-16,2.3369908121095e-15,7.1814517903534e-16,0,7.0947252501195e-13,1.4712514546553e-15,0,2.1784897535875e-15,9.3917015544849e-16,7.7563911473493e-15,8.5353004155869e-65,4.8157886010503e-29,3.5163460523481e-15,2.2129895759863e-14,2.9712868906009e-14,3.6427797035126e-30,7.1594099070482e-11,1.0571905694579e-13,9.6035807849003e-97,2.0978498921958e-13,1.4749282251516e-13
