time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,surface_react_y,total_twin_volume,twin_slip_increment_0,twin_slip_increment_1,twin_slip_increment_10,twin_slip_increment_11,twin_slip_increment_2,twin_slip_increment_3,twin_slip_increment_4,twin_slip_increment_5,twin_slip_increment_6,twin_slip_increment_7,twin_slip_increment_8,twin_slip_increment_9,twin_twin_system_volume_fraction_0,twin_twin_system_volume_fraction_1,twin_twin_system_volume_fraction_10,twin_twin_system_volume_fraction_11,twin_twin_system_volume_fraction_2,twin_twin_system_volume_fraction_3,twin_twin_system_volume_fraction_4,twin_twin_system_volume_fraction_5,twin_twin_system_volume_fraction_6,twin_twin_system_volume_fraction_7,twin_twin_system_volume_fraction_8,twin_twin_system_volume_fraction_9
0.05,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,2.7478808777234e-07,1.4683332190481e-06,2.7196323230058e-07,1,397.3804707784,397.3804707784,396.74213801543,396.74213801543,397.3804707784,397.00267838779,397.00267838779,397.00267838779,397.28152892218,397.28152892218,397.28152892218,396.74213801543,1.8727188238626e-52,4.2792578228944e-206,1.3539945973429e-205,-2.0351380404477e-52,-1.8570982080306e-52,-1.9529456646308e-52,-1.7593218137835e-207,-1.9666474424897e-52,-1.880352314712e-52,-1.5329283701379e-205,-1.8955074588251e-52,2.0534512917429e-52,436.10299974643,436.10299974643,435.46466698347,435.46466698347,436.10299974643,435.72520735583,435.72520735583,435.72520735583,436.00405789022,436.00405789022,436.00405789022,435.46466698347,0,0.0005617060953087,0.00034053619386692,0.00049987487523467,69.547800462361,-0.00033693933928935,0.011499652415697,-0.0010305309734242,69.547002725036,-0.00035838144848407,-0.0012431706595107,0,1.8675773801942e-34,1.5060214815988e-35,0,0,1.521453497529e-35,1.5226628897359e-35,1.5150988288168e-35,0,1.5017941075042e-35,1.5166171409028e-35,0,1.5023731342535e-35,1.5057511509659e-35,2.2841072433442e-35,0,0,2.307512545604e-35,2.3093468014031e-35,2.2978746106595e-35,0,2.2776957323151e-35,2.3001774165489e-35,0,2.2785738905334e-35,2.2836972958388e-35
0.1,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,5.4930020897947e-07,2.9366346156255e-06,5.4407934000958e-07,1,397.3804707784,397.3804707784,396.74213801543,396.74213801543,397.3804707784,397.00267838779,397.00267838779,397.00267838779,397.28152892218,397.28152892218,397.28152892218,396.74213801543,2.1261241613094e-37,3.9153966244556e-206,1.1404032051578e-205,-2.3175198005418e-37,-2.1172202137141e-37,-2.2356674648234e-37,-1.481713753505e-207,-2.2434597247957e-37,-2.1526889103788e-37,-1.1021595123206e-205,-2.1613066553462e-37,2.3279244853572e-37,436.10299974643,436.10299974643,435.46466698347,435.46466698347,436.10299974643,435.72520735583,435.72520735583,435.72520735583,436.00405789022,436.00405789022,436.00405789022,435.46466698347,1.7166489413961e-51,0.0011232893199824,0.00068100644042889,0.0009995000004995,139.25014565461,-0.00029673657204545,0.011494034531634,-0.0010200282365422,139.24938234982,-0.00035439633467609,-0.0012221929500915,0,1.4547899458482e-27,1.2718691746715e-28,0,0,1.2783684948232e-28,1.2788716169192e-28,1.2756908509236e-28,0,1.2701003846134e-28,1.2763220260998e-28,0,1.2703447566882e-28,1.2717527951205e-28,1.7986948647955e-28,0,0,1.8078862938407e-28,1.8085978161158e-28,1.804099532559e-28,0,1.7961934172651e-28,1.8049921492836e-28,0,1.7965390116554e-28,1.798530279215e-28
0.15,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,8.2354196120723e-07,4.4049054156406e-06,8.1633882582461e-07,1,397.3804707784,397.3804707784,396.74213801543,396.74213801543,397.3804707784,397.00267838779,397.00267838779,397.00267838779,397.28152892218,397.28152892218,397.28152892218,396.74213801543,1.3674632671759e-28,6.1175746590634e-256,6.3805125014907e-257,-1.4945698857921e-28,-1.3673367750782e-28,-1.4493143602232e-28,-2.7463333056916e-255,-1.4494075774671e-28,-1.3954819205208e-28,-3.8403487641356e-258,-1.3958172775705e-28,1.4949551676211e-28,436.10299974643,436.10299974643,435.46466698347,435.46466698347,436.10299974643,435.72520735583,435.72520735583,435.72520735583,436.00405789022,436.00405789022,436.00405789022,435.46466698347,1.9129115210528e-36,0.0016847503468468,0.0010214128682987,0.0014988756252322,209.10734021896,-9.1198460823766e-07,0.00069982257270319,0.00015945303528835,209.10731128159,-0.00035545167918899,-5.6928929603795e-05,0,4.8219540361792e-24,4.2572853380323e-25,0,0,4.2584810150965e-25,4.2586394718858e-25,4.25798379136e-25,0,4.2576336208469e-25,4.2584310654514e-25,0,4.2572144432668e-25,4.2579933367333e-25,6.0225093588023e-25,0,0,6.0242094929516e-25,6.0244342962144e-25,6.0235025256387e-25,0,6.0229994036346e-25,6.0241359593416e-25,0,6.0224069426102e-25,6.0235104555818e-25
0.2,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,1.0985213670543e-06,5.8732334517168e-06,1.0888376985993e-06,1,397.3804707784,397.3804707784,396.74213801543,396.74213801543,397.3804707784,397.00267838779,397.00267838779,397.00267838779,397.28152892218,397.28152892218,397.28152892218,396.74213801543,2.4486282602212e-22,1.3401854409761e-211,1.3819142060069e-209,-2.67176895294e-22,-2.4460396380612e-22,-2.5887275902023e-22,4.3898210863766e-213,-2.5914229332131e-22,-2.4908138719341e-22,-2.0326738934226e-214,-2.4952467683792e-22,2.6766630736497e-22,436.10299974643,436.10299974643,435.46466698347,435.46466698347,436.10299974643,435.72520735583,435.72520735583,435.72520735583,436.00405789022,436.00405789022,436.00405789022,435.46466698347,1.2082038714549e-27,0.0022460934811196,0.0013618039368325,0.0019980019984957,279.12025062217,-0.00073601212097451,0.0081230724085983,0.0015286688071444,279.11945067287,-0.0020409360351298,-0.00086181526869972,0,1.53848648275e-21,1.3480960134733e-22,0,0,1.3509744680015e-22,1.3510708583468e-22,1.3499579727193e-22,0,1.3482376947102e-22,1.3504477536286e-22,0,1.3475475785535e-22,1.3491798492475e-22,1.9125181749938e-22,0,0,1.9165906245604e-22,1.9167271658973e-22,1.9151523761789e-22,0,1.9127190325654e-22,1.9158456644172e-22,0,1.911742468476e-22,1.9140519513419e-22
0.25,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,1.3734614269146e-06,7.3415257766681e-06,1.36146976981e-06,1,397.3804707784,397.3804707784,396.74213801543,396.74213801543,397.3804707784,397.00267838779,397.00267838779,397.00267838779,397.28152892218,397.28152892218,397.28152892218,396.74213801543,1.735861507136e-17,1.4996987753773e-221,1.4880133495502e-213,-1.8953015447108e-17,-1.7353149545418e-17,-1.8377800001523e-17,2.3376397762994e-215,-1.8385525915278e-17,-1.7685459485416e-17,-6.2615021522012e-218,-1.7705023677302e-17,1.8973138550049e-17,436.10299974643,436.10299974643,435.46466698347,435.46466698347,436.10299974643,435.72520735583,435.72520735583,435.72520735583,436.00405789022,436.00405789022,436.00405789022,435.46466698347,2.1811667332561e-21,0.0028073150522898,0.001702133874875,0.0024968793689881,349.28848812097,-0.00086223079850175,0.0051607268017299,0.0017626629614086,349.28776280937,-0.0024200328428914,-0.00058740722802746,0,1.3496086853444e-19,1.1755426566127e-20,0,0,1.1769261835985e-20,1.177011999911e-20,1.1764735137321e-20,0,1.1758671290346e-20,1.1768841428668e-20,0,1.1753035208037e-20,1.1764312596678e-20,1.6815935498797e-20,0,0,1.6835908770025e-20,1.683713605009e-20,1.6829363226544e-20,0,1.6820544317551e-20,1.6835239728282e-20,0,1.6812476037103e-20,1.6828655621353e-20
0.3,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,1.6486476130277e-06,8.809827015676e-06,1.6342527634584e-06,1,397.3804707784,397.3804707784,396.74213801543,396.74213801543,397.3804707784,397.00267838779,397.00267838779,397.00267838779,397.28152892218,397.28152892218,397.28152892218,396.74213801543,1.5988978968893e-13,2.2725296160071e-218,4.9530962921315e-218,-1.7474180838613e-13,-1.5979501494829e-13,-1.6930152000332e-13,2.3306969661478e-221,-1.6938521866564e-13,-1.6303772652302e-13,-3.9087150678049e-221,-1.6315247153084e-13,1.7488165613392e-13,436.10299974643,436.10299974643,435.46466698347,435.46466698347,436.10299974643,435.72520735583,435.72520735583,435.72520735583,436.00405789022,436.00405789022,436.00405789022,435.46466698347,1.5401550279218e-16,0.003368415027077,0.0020424154558794,0.002995507985024,419.61224275835,0.00067500225008114,0.0055443811310546,-0.00076779261294344,419.61270666195,-0.00078538979707454,0.00025357526689981,0,5.2720429155386e-18,4.5306671277875e-19,0,0,4.5343490631257e-19,4.535018962087e-19,4.5327145718822e-19,0,4.5299194149799e-19,4.5337193854952e-19,0,4.5299190461172e-19,4.5310025116771e-19,6.575490253703e-19,0,0,6.5808970293064e-19,6.5818566823034e-19,6.5785200541874e-19,0,6.5744789162974e-19,6.579999840244e-19,0,6.5743977118422e-19,6.5760917593738e-19
0.35,1733333333.333,1733333333.333,1733333333.333,1155555555.5552,1155555555.5552,1155555555.5552,1,1,1,20000000.000123,1.9241817731888e-06,1.0278141302061e-05,1.907273908494e-06,1.0000000000614,397.38047077835,397.38047077835,396.74213801538,396.74213801538,397.38047077835,397.00267838774,397.00267838774,397.00267838774,397.28152892213,397.28152892213,397.28152892213,396.74213801538,3.6041482375196e-10,1.263839665653e-208,4.669654117983e-205,-3.9363757220454e-10,-3.6011955292245e-10,-3.8131367058839e-10,-1.1971552901088e-208,-3.8162854782788e-10,-3.6711629160062e-10,-1.6925560269555e-211,-3.6759267708253e-10,3.9414074148755e-10,436.10299974649,436.10299974649,435.46466698352,435.46466698352,436.10299974649,435.72520735588,435.72520735588,435.72520735588,436.00405789027,436.00405789027,436.00405789027,435.46466698352,1.4174506106612e-12,0.0039293995246106,0.002382663140336,0.0034938880945516,490.09265378453,-0.00040581184011921,0.010595850240262,1.895118904668e-06,490.09219223456,-0.0021615976235039,-0.00051544557537649,0,1.1806041490668e-16,9.9345624630856e-18,0,0,9.9483860090251e-18,9.9501266236514e-18,9.9431065951365e-18,0,9.933038321751e-18,9.9465870297638e-18,0,9.931297140025e-18,9.9380442739569e-18,1.4707141996909e-17,0,0,1.4727232120617e-17,1.4729789686728e-17,1.4719528204382e-17,0,1.4704885401822e-17,1.4724598260841e-17,0,1.4702414878565e-17,1.4712126171631e-17
0.4,1733333332.4205,1733333332.4205,1733333332.4205,1155555554.6427,1155555554.6427,1155555554.6427,1,1,1,20000000.278023,2.1997038516731e-06,1.1746443451722e-05,2.1804943435394e-06,1.000000049336,397.3804706766,397.3804706766,396.7421379073,396.7421379073,397.3804706766,397.0026782822,397.0026782822,397.0026782822,397.28152881918,397.28152881918,397.28152881918,396.7421379073,2.8940974443084e-07,6.2900195236064e-211,7.7288755326391e-213,-3.1610266075652e-07,-2.8917249150347e-07,-3.0630922747455e-07,-4.9340744127868e-211,-3.0650910550219e-07,-2.9487408437735e-07,-1.2378412605792e-215,-2.9513939079433e-07,3.1643707984758e-07,436.10299986471,436.10299986471,435.46466709541,435.46466709541,436.10299986471,435.72520747031,435.72520747031,435.72520747031,436.00405800729,436.00405800729,436.00405800729,435.46466709541,3.2014862205887e-09,0.0044902675194036,0.0027228577372505,0.0039920199451505,560.72208690021,0.0002857730766984,0.0098225986299178,0.000806064419791,560.72185520555,-0.0013193164677791,-0.00074780860246486,0,1.7549233307906e-15,1.4423923559358e-16,0,0,1.4442094832627e-16,1.4442597541996e-16,1.4434792751358e-16,0,1.4423370883481e-16,1.4436637414789e-16,0,1.4421191520651e-16,1.4427444744611e-16,2.1869222519968e-16,0,0,2.1896929593441e-16,2.189789628846e-16,2.1885832499454e-16,0,2.1868215258738e-16,2.1888948253142e-16,0,2.1864886121941e-16,2.1874700645381e-16
0.45,1733332599.675,1733332599.675,1733332599.675,1155554821.8973,1155554821.8973,1155554821.8973,1,1,1,20000223.258839,2.478820714664e-06,1.3214769289443e-05,2.4578247064607e-06,1.0000152349435,397.38038896947,397.38038896947,396.7420511159,396.7420511159,397.38038896947,397.00259350871,397.00259350871,397.00259350871,397.28144613877,397.28144613877,397.28144613877,396.7420511159,8.919690520734e-05,-6.4031583959247e-166,-3.9988721940293e-170,-9.7421387739007e-05,-8.9101461491172e-05,-9.440375915215e-05,7.0477517378638e-165,-9.4494402541255e-05,-9.0957009241449e-05,-2.3175012202355e-166,-9.0947599672731e-05,9.7406099137499e-05,436.10309481207,436.10309481207,435.46475695851,435.46475695851,436.10309481207,435.72529935131,435.72529935131,435.72529935131,436.00415198138,436.00415198138,436.00415198138,435.46475695851,2.5688028072386e-06,0.0050523258926162,0.003064303386172,0.0044899037838749,629.35313779022,-0.0002217133287238,0.0069496177614368,-0.00043213541297176,629.3530437676,0.0068785985812596,0.00010355137569993,0,1.8002570744053e-14,1.4291744765291e-15,0,0,1.4297268477065e-15,1.4291817462534e-15,1.4297596914116e-15,0,1.4278936738899e-15,1.4286156060899e-15,0,1.4285212662072e-15,1.427951965149e-15,2.2398501529046e-15,0,0,2.2409083944498e-15,2.2401471715322e-15,2.2408438715232e-15,0,2.2380287518292e-15,2.2392570480816e-15,0,2.238883010028e-15,2.2381760419849e-15
0.5,1733106774.0346,1733106774.0346,1733106774.0346,1155328996.2568,1155328996.2568,1155328996.2568,1,1,1,20068334.730068,2.8126411216857e-06,1.4683843858462e-05,2.7912022953085e-06,1.0002585213097,397.35520791785,397.35520791785,396.71531188154,396.71531188154,397.35520791785,396.97646279948,396.97646279948,396.97646279948,397.2559575781,397.2559575781,397.2559575781,396.71531188154,0.0014338919887371,-5.5258664142809e-120,3.4102930724218e-124,-0.0015541707504871,-0.0014331717813013,-0.0015097918867875,6.2921611590716e-118,-0.0015093084886129,-0.001459502186704,-3.0325577810072e-120,-0.0014603627882636,0.0015553083656734,436.13231104938,436.13231104938,435.49241501307,435.49241501307,436.13231104938,435.75356593101,435.75356593101,435.75356593101,436.03306070963,436.03306070963,436.03306070963,435.49241501307,0.00078466884204522,0.0056341093460445,0.0034250533296218,0.0049875398164121,665.59651856493,-0.0010372261347716,0.011742745474345,0.00066100301921171,665.5938583766,-0.0032510066893326,-0.0006504569131144,0,6.8147671970788e-14,4.3393340195023e-15,0,0,4.3446943452441e-15,4.3475923453967e-15,4.3429098994943e-15,0,4.3417080901311e-15,4.3470201663323e-15,0,4.3385892343165e-15,4.3442197479823e-15,8.3765951749518e-15,0,0,8.3852340618597e-15,8.3885712300616e-15,8.3826459515525e-15,0,8.3781312167576e-15,8.3868719232181e-15,0,8.3745747467643e-15,8.3818305275105e-15
