time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disloc_density_m,disp_x,disp_y,disp_z,fp_yy,mesh_quality,mesh_quality_m,sliprate,sliprate_m,strain_eff,strain_shear,strain_shear_m,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
0.025,4010971621.561,3997343729.5325,3991684648.9065,2680394755.8703,2660893656.0921,2658711588.0376,0.16937345507371,0.12032655153091,-0.1075344864339,20000000,20000000,2.4965671163005e-07,3.7683641843205e-07,1.5783125113527e-07,1,2.9356052893294e-12,5.3989783923197e-19,0,0,0.00028181009973139,0.00017821855492367,0.00092569839075947,0.00024996672558811,55.067865323745,4.786011845476,-1.6770642777548,0.063490833232881,56.866711796888,0.54607299966442,6.211765031527,1.5799203618931e-17
0.075,4010971621.561,3997343729.5325,3991684648.9065,2680394755.8703,2660893656.0921,2658711588.0376,0.16937345507371,0.12032655153091,-0.1075344864339,20000000.000001,20000017.246992,6.7651930498621e-07,1.2351013309978e-06,4.9207001983335e-07,1.0000001388528,2.9356052893294e-12,5.3989783923197e-19,9.5902778214548e-15,2.6763290187778e-07,0.00083853406976775,0.00053427768511835,0.0051826825653367,0.00074970998680676,163.70925703664,5.4589216114078,-4.493812061568,-0.23139723319648,164.15471428436,1.2254639047181,7.4906079868347,4.9159980339128e-10
0.125,4010895919.9281,3997314770.9363,3991632682.9852,2680319054.2373,2660864697.496,2658659622.1163,0.16937345507371,0.12032655153091,-0.1075344864339,20012656.285013,170705518.07535,1.1749580854364e-06,2.1950586597429e-06,8.3645596354993e-07,1.0000001233456,2.9356052893294e-12,5.3989783923197e-19,4.2776648214346e-05,0.33957268991701,0.0013939877722123,0.00088989308426706,0.017768112385856,0.0012491968051746,271.56362371677,5.8608373313391,-6.8499015108841,-0.38094223872106,271.13600865828,1.6328818362274,8.3074475624659,3.2363705729749e-09
0.175,4010817022.4787,3997241862.8475,3991547610.8435,2680240156.7879,2660791789.4071,2658574549.9746,0.16937345507371,0.12032655153091,-0.1075344864339,20029946.536874,255999604.07219,1.7750843692679e-06,2.7359138846911e-06,1.1933983780682e-06,1.0000060151762,2.9356052893294e-12,5.3989783923197e-19,5.870027810377e-05,1.2164502322688,0.0019579541064183,0.0012538570177409,0.008867135787808,0.001748428156705,378.66457078904,5.5798717832675,-8.2420271080173,-0.32035336985997,375.88670029648,1.6870881690285,7.9877616500218,3.2366836123167e-09
0.225,4010578751.9593,3996856797.0954,3991299707.1779,2680001886.2685,2660406723.655,2658326646.3091,0.16937345507371,0.12032655153091,-0.1075344864339,20091822.178326,255999990.37373,2.7214016400706e-06,3.4374677844595e-06,1.732718321183e-06,1.000111451296,2.9356052893294e-12,5.3989783923197e-19,0.00028711267524109,0.61381909744303,0.0025421138497156,0.0016407359413091,0.0076083872663218,0.0022473945546867,462.77254650124,5.6341005296681,-9.084474815472,-0.10023683812726,458.88071002197,1.8655128216449,8.5201218272324,3.2367071457442e-09
0.275,4003012374.8263,3976427068.9579,3981551047.448,2672435509.1355,2639976995.5175,2648577986.5791,0.16937345507371,0.12032655153091,-0.1075344864339,23137516.939419,255999992.5328,3.6635010972272e-06,4.1759474768237e-06,2.4796721998146e-06,1.0004105823769,2.9356052893294e-12,5.3989783923197e-19,0.0047031302991217,0.43433681870808,0.0031739647227331,0.0020806040258661,0.0064418581813877,0.0027461086482021,505.20838298226,2.5960045682131,-7.220424845723,0.070344009862801,497.44745262172,1.3917850569022,4.694372430912,3.2367308289258e-09
0.325,3978731920.3791,3935055993.4863,3954147713.6279,2648155054.6883,2598605920.046,2621174652.759,0.16937345507371,0.12032655153091,-0.1075344864339,30928175.001529,334940882.4152,5.0612374740819e-06,4.875e-06,3.2249590304447e-06,1.0008097650868,2.9356052893294e-12,5.3989783923197e-19,0.01325451378446,0.46630906025288,0.0038074810797173,0.002520542648565,0.0069565116214522,0.0032445112841841,526.84079870958,9.1732477486991,-7.9899004839646,1.1567465171765,524.05077484876,1.585122952919,13.118164325397,3.4294441238806e-09
0.375,3954455117.1455,3899465224.4348,3932831753.2895,2623878251.4547,2563015150.9945,2599858692.4206,0.16937345507371,0.12032655153091,-0.1075344864339,37745677.206263,283812687.25984,5.9451729970743e-06,5.6288757407096e-06,3.748503779688e-06,1.0012932142619,2.9356052893294e-12,5.3989783923197e-19,0.017799780343154,0.48515439018738,0.0045188481538735,0.0030374072501457,0.013682043957148,0.0037427230882774,532.3676671569,0.97186189432527,-4.7524405190261,0.05835540147009,518.06601411309,0.35927815621604,0.63316225506615,4.4954699032894e-09
0.425,3931838455.575,3869302695.9722,3910043343.0218,2601261589.8843,2532852622.5318,2577070282.1529,0.16937345507371,0.12032655153091,-0.1075344864339,44135627.372725,282648489.65963,6.9806079066734e-06,6.375e-06,5.066312180945e-06,1.0017675460119,2.9356052893294e-12,5.3989783923197e-19,0.02146364147703,0.83420271449775,0.0051997147621838,0.0035192682851949,0.039788279382719,0.0042406247246063,540.02980079074,1.5331917052985,-4.4599066431727,0.06475049650846,523.6622940889,0.33014155197035,1.4494726742827,8.3227209531992e-08
0.475,3915970808.3014,3846393555.0746,3895115343.1043,2585393942.6106,2509943481.6342,2562142282.2354,0.16937345507371,0.12032655153091,-0.1075344864339,48664822.589564,281632019.49539,8.1861842183045e-06,7.125e-06,5.5261931960404e-06,1.0022487645558,2.9356052893294e-12,5.3989783923197e-19,0.021265489326522,2.5501175735646,0.0058842268671031,0.0040033821478159,0.029292409769444,0.0047382714587269,546.44919541907,1.618479880328,-4.0675669614298,0.24621261517617,527.80625343622,-0.14499854853676,1.7279079094616,8.3254434125254e-08
