time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,surface_react_y,total_twin_volume,twin_slip_increment_0,twin_slip_increment_1,twin_slip_increment_10,twin_slip_increment_11,twin_slip_increment_2,twin_slip_increment_3,twin_slip_increment_4,twin_slip_increment_5,twin_slip_increment_6,twin_slip_increment_7,twin_slip_increment_8,twin_slip_increment_9,twin_twin_system_volume_fraction_0,twin_twin_system_volume_fraction_1,twin_twin_system_volume_fraction_10,twin_twin_system_volume_fraction_11,twin_twin_system_volume_fraction_2,twin_twin_system_volume_fraction_3,twin_twin_system_volume_fraction_4,twin_twin_system_volume_fraction_5,twin_twin_system_volume_fraction_6,twin_twin_system_volume_fraction_7,twin_twin_system_volume_fraction_8,twin_twin_system_volume_fraction_9
0.05,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,2.7478808778746e-07,1.4683332190507e-06,2.719632323084e-07,1,397.18182944674,397.18182944674,397.33853657107,397.33853657107,397.18182944674,396.79941390037,396.79941390037,396.79941390037,397.08357277882,397.08357277882,397.08357277882,397.33853657107,1.9594411185293e-52,4.720372531997e-206,1.088526827427e-205,-1.8886254588605e-52,-1.9419687394589e-52,-2.0027813845478e-52,-2.0529343798684e-207,-2.0174320370904e-52,-1.9268393721872e-52,-9.0520571034134e-206,-1.9412897257746e-52,1.9057610265402e-52,435.90435841478,435.90435841478,436.0610655391,436.0610655391,435.90435841478,435.52194286841,435.52194286841,435.52194286841,435.80610174686,435.80610174686,435.80610174686,436.0610655391,0,0.00056170609530833,0.00034053619386687,0.00049987487523467,69.547800462302,-0.00033693910480859,0.011499652677151,-0.001030531029922,69.54700272519,-0.00035838160680369,-0.0012431704689142,0,1.8675773809659e-34,1.5060214813203e-35,0,0,1.5214534976707e-35,1.522662890067e-35,1.5150988287164e-35,0,1.5017941073307e-35,1.5166171411311e-35,0,1.5023731339913e-35,1.5057511509163e-35,2.2841072429218e-35,0,0,2.3075125458189e-35,2.3093468019053e-35,2.2978746105071e-35,0,2.277695732052e-35,2.3001774168953e-35,0,2.2785738901358e-35,2.2836972957637e-35
0.1,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,5.4930051608894e-07,2.9366346657208e-06,5.4407950283668e-07,1,397.18182944674,397.18182944674,397.33853657107,397.33853657107,397.18182944674,396.79941390037,396.79941390037,396.79941390037,397.08357277882,397.08357277882,397.08357277882,397.33853657107,2.2251040812919e-37,4.4277481845571e-206,9.0323270007689e-206,-2.1515913287973e-37,-2.2151570884908e-37,-2.2920369220876e-37,-1.830119184091e-207,-2.3003749018312e-37,-2.2037070083184e-37,-7.0980175167182e-206,-2.2119062817408e-37,2.1613362411305e-37,435.90435841478,435.90435841478,436.0610655391,436.0610655391,435.90435841478,435.52194286841,435.52194286841,435.52194286841,435.80610174686,435.80610174686,435.80610174686,436.0610655391,1.7134025074007e-51,0.0011232893127457,0.00068100643892547,0.0009995000004995,139.25014452028,-0.00029220259607626,0.011499367441811,-0.0010211716705344,139.24938535803,-0.00035749180210947,-0.0012184346904851,0,1.4547958438064e-27,1.2718668639884e-28,0,0,1.2783696885876e-28,1.2788743743725e-28,1.2756900673582e-28,0,1.2700988254765e-28,1.276323948214e-28,0,1.2703424824059e-28,1.2717523443405e-28,1.7986915969961e-28,0,0,1.8078879820786e-28,1.8086017157437e-28,1.8040984244301e-28,0,1.7961912123125e-28,1.8049948675635e-28,0,1.7965357953345e-28,1.7985296417159e-28
0.15,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,8.2354007726963e-07,4.4049053143192e-06,8.16338392114e-07,1,397.18182944674,397.18182944674,397.33853657107,397.33853657107,397.18182944674,396.79941390037,396.79941390037,396.79941390037,397.08357277882,397.08357277882,397.08357277882,397.33853657107,1.4314509382289e-28,6.735991316454e-257,3.511505238036e-258,-1.3881550397406e-28,-1.4313122385839e-28,-1.4854889159528e-28,-1.0593936323187e-256,-1.4855739160217e-28,-1.4271640853045e-28,-2.830942912283e-259,-1.4274751301534e-28,1.3885029894221e-28,435.90435841478,435.90435841478,436.0610655391,436.0610655391,435.90435841478,435.52194286841,435.52194286841,435.52194286841,435.80610174686,435.80610174686,435.80610174686,436.0610655391,1.939481333721e-36,0.0016847503592881,0.001021412834408,0.0014988756252322,209.10734216522,-7.0381173981795e-06,0.00064978451544677,0.00013838709519003,209.10730611737,-0.00035707030730078,-6.5026186849074e-05,0,4.8218744557792e-24,4.2573125298167e-25,0,0,4.2584330899169e-25,4.2586100987608e-25,4.2579531113433e-25,0,4.2576682979273e-25,4.2584202537716e-25,0,4.2572650280567e-25,4.2580059355836e-25,6.0225478105247e-25,0,0,6.0241417182009e-25,6.0243927602423e-25,6.0234591364349e-25,0,6.0230484422271e-25,6.0241206720356e-25,0,6.0224784770897e-25,6.0235282724092e-25
0.2,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,1.0985229625126e-06,5.8732334542318e-06,1.0888400937058e-06,1,397.18182944674,397.18182944674,397.33853657107,397.33853657107,397.18182944674,396.79941390037,396.79941390037,396.79941390037,397.08357277882,397.08357277882,397.08357277882,397.33853657107,2.5629973272105e-22,1.5724153050961e-211,1.1024764883371e-209,-2.4810083538174e-22,-2.5599526487578e-22,-2.6534823372842e-22,6.1271888977881e-213,-2.6562533711387e-22,-2.5484439427683e-22,-1.4903349090629e-214,-2.5528014269148e-22,2.4856178539324e-22,435.90435841478,435.90435841478,436.0610655391,436.0610655391,435.90435841478,435.52194286841,435.52194286841,435.52194286841,435.80610174686,435.80610174686,435.80610174686,436.0610655391,1.2446368764745e-27,0.0022460934754381,0.0013618039069992,0.0019980019984957,279.12024973643,-0.00072121548045571,0.0081285391860067,0.0015080132495193,279.1194530297,-0.0020571383486982,-0.00087012621375684,0,1.5385008154606e-21,1.3480909352209e-22,0,0,1.3509752268742e-22,1.3510787632438e-22,1.3499499160983e-22,0,1.3482394872904e-22,1.3504499622696e-22,0,1.347550257033e-22,1.3491769993497e-22,1.9125110317122e-22,0,0,1.9165916299937e-22,1.9167383035739e-22,1.9151409390071e-22,0,1.9127216166953e-22,1.9158487726199e-22,0,1.9117463279526e-22,1.9140479387946e-22
0.25,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,1.3734611758292e-06,7.3415256418337e-06,1.3614752540782e-06,1,397.18182944674,397.18182944674,397.33853657107,397.33853657107,397.18182944674,396.79941390037,396.79941390037,396.79941390037,397.08357277882,397.08357277882,397.08357277882,397.33853657107,1.8169967250494e-17,1.1639247263981e-221,6.7553172690196e-214,-1.7601400870936e-17,-1.8163403895009e-17,-1.8836727181219e-17,2.5935484447715e-215,-1.8844713981176e-17,-1.8090922781215e-17,-5.2310373245991e-218,-1.8110350619065e-17,1.7619836111985e-17,435.90435841478,435.90435841478,436.0610655391,436.0610655391,435.90435841478,435.52194286841,435.52194286841,435.52194286841,435.80610174686,435.80610174686,435.80610174686,436.0610655391,2.2257054514237e-21,0.0028073150321767,0.001702133876808,0.0024968793689881,349.28848499274,-0.00087388947097871,0.0051144403549403,0.0017684803323181,349.2877711446,-0.0024379439926844,-0.00055282980496789,0,1.3495965955398e-19,1.175547436203e-20,0,0,1.1769142461047e-20,1.1770016821044e-20,1.1764728844294e-20,0,1.1758699938285e-20,1.1768875358829e-20,0,1.175303201147e-20,1.1764416333844e-20,1.6816002378084e-20,0,0,1.6835740048913e-20,1.6836991248037e-20,1.6829353183143e-20,0,1.6820585090267e-20,1.6835288023597e-20,0,1.6812471902421e-20,1.6828801926605e-20
0.3,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,1.6486494363586e-06,8.809826986113e-06,1.6342578436408e-06,1,397.18182944674,397.18182944674,397.33853657107,397.33853657107,397.18182944674,396.79941390037,396.79941390037,396.79941390037,397.08357277882,397.08357277882,397.08357277882,397.33853657107,1.6736276544875e-13,3.4250797569875e-218,4.6131943814732e-218,-1.6228166022604e-13,-1.6725543390111e-13,-1.7352578974497e-13,4.2028773648623e-221,-1.7361180566745e-13,-1.6677890228285e-13,-6.7544203081312e-222,-1.6688998525223e-13,1.6241157732148e-13,435.90435841478,435.90435841478,436.0610655391,436.0610655391,435.90435841478,435.52194286841,435.52194286841,435.52194286841,435.80610174686,435.80610174686,435.80610174686,436.0610655391,1.5779603505345e-16,0.0033684149979652,0.0020424154326454,0.0029955079850241,419.61223825113,0.00069591072760431,0.0055244587423895,-0.00078267020483938,419.61271872296,-0.00079807897561641,0.00026580202860706,0,5.2720335625019e-18,4.5306653787559e-19,0,0,4.5343363182747e-19,4.535018164712e-19,4.5326977348321e-19,0,4.5299293592145e-19,4.5337199580099e-19,0,4.5299299988411e-19,4.5310052158261e-19,6.5754884489917e-19,0,0,6.5808773181542e-19,6.5818541066244e-19,6.5784961425688e-19,0,6.5744933872959e-19,6.5800011328552e-19,0,6.574413159986e-19,6.5760970466706e-19
0.35,1733333333.333,1733333333.333,1733333333.333,1155555555.5552,1155555555.5552,1155555555.5552,1,1,1,20000000.000252,1.9241800939939e-06,1.0278140766526e-05,1.9072794139159e-06,1.0000000000617,397.1818294467,397.1818294467,397.33853657102,397.33853657102,397.1818294467,396.79941390033,396.79941390033,396.79941390033,397.08357277878,397.08357277878,397.08357277878,397.33853657102,3.7724066201981e-10,5.3786687661887e-209,4.2926642377352e-205,-3.6556309514907e-10,-3.7691670684064e-10,-3.9083905509084e-10,-9.4565229945824e-209,-3.9116521738519e-10,-3.7556472340354e-10,-1.4857212708949e-211,-3.7602529137789e-10,3.6602876596569e-10,435.90435841493,435.90435841493,436.06106553925,436.06106553925,435.90435841493,435.52194286856,435.52194286856,435.52194286856,435.80610174701,435.80610174701,435.80610174701,436.06106553925,1.452964837956e-12,0.003929399533775,0.002382663129303,0.0034938880945517,490.09265518434,-0.00045363130638667,0.010395410365974,-7.1232522952774e-05,490.09218842937,-0.0022102720931775,-0.00047806944673104,0,1.1805534624857e-16,9.9346863338487e-18,0,0,9.9481225037623e-18,9.9499626146006e-18,9.9430089583317e-18,0,9.9331378651827e-18,9.9466284718783e-18,0,9.9314169943037e-18,9.9381874126904e-18,1.4707316996151e-17,0,0,1.4726857496785e-17,1.4729557485336e-17,1.4719387733927e-17,0,1.4705027624593e-17,1.4724656998102e-17,0,1.4702585922925e-17,1.4712329129099e-17
0.4,1733333332.4168,1733333332.4168,1733333332.4168,1155555554.639,1155555554.639,1155555554.639,1,1,1,20000000.569058,2.199520777942e-06,1.1746414473248e-05,2.1804681603125e-06,1.0000000495543,397.18182934169,397.18182934169,397.33853646814,397.33853646814,397.18182934169,396.79941379286,396.79941379286,396.79941379286,397.08357267401,397.08357267401,397.08357267401,397.33853646814,3.0270857030224e-07,8.8637653971368e-246,1.4653792503116e-248,-2.9359054105016e-07,-3.0266372310542e-07,-3.1413470197059e-07,-2.3744853078713e-245,-3.1416722899195e-07,-3.0183126172811e-07,-4.5518138440576e-247,-3.0188385060204e-07,2.93654903561e-07,435.90435875184,435.90435875184,436.06106587829,436.06106587829,435.90435875184,435.52194320301,435.52194320301,435.52194320301,435.80610208416,435.80610208416,435.80610208416,436.06106587829,3.2764000326473e-09,0.0044902669981347,0.002722844639048,0.003992019945153,560.72197241998,0.00019079289445687,0.0018282815246879,-1.6775391302373e-05,560.72204721463,-0.00045689192042634,-4.115760620955e-05,0,1.7513654248622e-15,1.4429863949e-16,0,0,1.4433241094493e-16,1.4433724614932e-16,1.4431712755895e-16,0,1.4429974300206e-16,1.4432662221072e-16,0,1.4429525847285e-16,1.4430778367989e-16,2.1877640999489e-16,0,0,2.1884371054511e-16,2.1885324854528e-16,2.1881462681052e-16,0,2.1877568122505e-16,2.1883332354e-16,0,2.1876689744136e-16,2.187943539652e-16
0.45,1733332596.6878,1733332596.6878,1733332596.6878,1155554818.9101,1155554818.9101,1155554818.9101,1,1,1,20000457.341937,2.4788488367493e-06,1.3214796734194e-05,2.4585932257379e-06,1.0000152912192,397.18174504318,397.18174504318,397.33845387675,397.33845387675,397.18174504318,396.79932746385,396.79932746385,396.79932746385,397.08348853158,397.08348853158,397.08348853158,397.33845387675,9.3154202268764e-05,1.6432184428655e-168,7.4957980638697e-160,-9.0382355243664e-05,-9.3190710024962e-05,-9.6759627799449e-05,-1.1913372118088e-169,-9.6767191117234e-05,-9.2991508436518e-05,1.5155507667833e-159,-9.3024243933871e-05,9.0404978206077e-05,435.90462932466,435.90462932466,436.06133815823,436.06133815823,435.90462932466,435.52221174532,435.52221174532,435.52221174532,435.80637281306,435.80637281306,435.80637281306,436.06133815823,2.6310778156301e-06,0.0050523310107819,0.0030643186357298,0.0044899037838706,629.3451648502,-0.00017454418996095,0.00065126518498671,0.00018934464295335,629.34493831639,-0.0028686292600878,-0.00020184493444824,0,1.8004697313741e-14,1.4282024565845e-15,0,0,1.4284389388813e-15,1.4286839184461e-15,1.4282734101954e-15,0,1.4285752901347e-15,1.4287713848525e-15,0,1.428301394821e-15,1.4287245537975e-15,2.2385596939113e-15,0,0,2.2389614309329e-15,2.239317422356e-15,2.2386982542858e-15,0,2.2390862314046e-15,2.239421193529e-15,0,2.2386901011536e-15,2.239315994841e-15
0.5,1733106015.6693,1733106015.6693,1733106015.6693,1155328237.8915,1155328237.8915,1155328237.8915,1,1,1,20140242.656499,2.8110401870825e-06,1.468443059152e-05,2.8098164990532e-06,1.0002587859159,397.15579092305,397.15579092305,397.31302305212,397.31302305212,397.15579092305,396.77273669817,396.77273669817,396.77273669817,397.05756581738,397.05756581738,397.05756581738,397.31302305212,0.0014835064041043,5.8930100096384e-122,1.7155087063062e-113,-0.0014436081416931,-0.0014851734820909,-0.0015452861040439,8.339843073662e-123,-0.0015478487953497,-0.0014876064788881,5.9075613278495e-113,-0.001489066507228,0.0014436213581957,435.98778275756,435.98778275756,436.14501488663,436.14501488663,435.98778275756,435.60472853267,435.60472853267,435.60472853267,435.88955765188,435.88955765188,435.88955765188,436.14501488663,0.00080517713532079,0.005634136968848,0.0034252760614965,0.0049875398194854,665.55887014169,9.9828888212129e-05,0.0025259575142437,4.046906807504e-05,665.55683196922,-0.0010044790548199,9.5456660485694e-05,0,6.8558533685669e-14,4.3391044625103e-15,0,0,4.3392298337949e-15,4.3406862714231e-15,4.3382822058072e-15,0,4.3386546584171e-15,4.3394754277036e-15,0,4.3387206260822e-15,4.3380662415011e-15,8.374980073347e-15,0,0,8.3755591121396e-15,8.3779748174094e-15,8.3739557871402e-15,0,8.3748704917913e-15,8.3763661969722e-15,0,8.3745676539069e-15,8.3742681080448e-15
