time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disloc_density_m,disp_x,disp_y,disp_z,fp_yy,mesh_quality,mesh_quality_m,sliprate,sliprate_m,strain_eff,strain_shear,strain_shear_m,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
0.025,1732418598.9755,1735934617.8648,1731646783.1597,1153280962.7231,1157716112.1772,1155669591.7664,0.083977448292488,0.038724986678459,-0.065754767911084,20000000,20000000,1.6442007226195e-07,3.8446336743014e-07,1.8890180374692e-07,1,1.4079927238071e-12,6.4382017769649e-19,0,0,0.00028776917080813,0.00018232315316459,0.00073027563389104,0.00024996627971372,57.551877818149,0.86752464634768,-0.45117395080022,0.29264278099371,54.866609799509,0.45569646386114,0.89187245415923,2.5908015561309e-20
0.075,1732418598.9755,1735934617.8644,1731646783.1586,1153280962.723,1157716112.1768,1155669591.7653,0.083977448292488,0.038724986678459,-0.065754767911084,20000000.000244,20000125.127666,5.9865252378635e-07,1.1474740631332e-06,5.2066724752421e-07,1.0000007953687,1.4079927238071e-12,6.4382017769649e-19,3.9147862479627e-12,1.941688172898e-06,0.00084236269040885,0.00053459977463584,0.011097516887237,0.00074970749763469,168.64626974432,4.4521210616983,-1.2977233725566,0.050441379417601,165.94579192298,0.85820427608049,5.0928748523043,1.2627927565977e-12
0.125,1732285613.9588,1735806822.1428,1731505049.1623,1153147977.7063,1157588316.4552,1155527857.769,0.083977448292488,0.038724986678459,-0.065754767911084,20076190.542953,255417012.71047,7.2371517724011e-07,1.9759173717334e-06,1.0730919408141e-06,1.0000155730395,1.4079927238071e-12,6.4382017769649e-19,0.00021067833948201,1.0535208443299,0.0013984779904875,0.00089146893717574,0.010908615693175,0.0012491974312535,276.7872436344,2.3095160441665,-1.4251598539666,0.25455882982972,270.38613166635,1.0813816781414,2.2583217488178,5.8865558887971e-12
0.175,1732075075.5619,1735540062.1523,1731220762.0019,1152937439.3094,1157321556.4647,1155243570.6086,0.083977448292488,0.038724986678459,-0.065754767911084,20213009.636345,255873670.44155,1.3036252981266e-06,2.6583957810431e-06,1.942139437792e-06,1.0002072975741,1.4079927238071e-12,6.4382017769649e-19,0.00081814902464782,1.0160941716728,0.0019915301689219,0.0012886562880847,0.015276013544628,0.0017484103037904,345.91696143819,3.4657263638439,-1.641325012359,0.97508853053627,338.04325903059,1.1321024973559,3.2008552790616,1.7943800274857e-11
0.225,1731173003.6443,1733876563.2598,1729972049.1552,1152035367.3919,1155658057.5722,1153994857.7619,0.083977448292488,0.038724986678459,-0.065754767911084,20804291.010005,255999478.35033,1.98823707358e-06,3.4283864265888e-06,3.0718829003248e-06,1.000596287153,1.4079927238071e-12,6.4382017769649e-19,0.008594949246403,1.2457280071462,0.0026352101289308,0.0017370167253267,0.013303309941437,0.0022473372304864,374.80193190137,4.7142952929737,-1.5737310947173,1.4732813964148,363.77205875556,1.025596964113,4.3182390342816,1.7943941030346e-11
0.275,1729190310.4678,1730430895.1962,1727405630.8862,1150052674.2153,1152212389.5087,1151428439.4929,0.083977448292488,0.038724986678459,-0.065754767911084,22066357.816345,255999528.75604,2.6774124953643e-06,4.4255801250794e-06,4.2526061882317e-06,1.0010559000381,1.4079927238071e-12,6.4382017769649e-19,0.017711878530541,0.89740366503787,0.0032969216515525,0.002200904417413,0.025285721103321,0.0027459918874787,389.64876754022,4.2407735384871,-1.5274921489492,1.7045916223206,373.87859296855,0.97853461392346,3.9826336848893,1.7943959874264e-11
0.325,1726851883.4754,1726406374.3074,1724392097.1333,1147714247.2229,1148187868.6198,1148414905.74,0.083977448292488,0.038724986678459,-0.065754767911084,23568566.294936,255999541.66409,3.5944396117409e-06,4.875e-06,5.4517756378221e-06,1.0015318604123,1.4079927238071e-12,6.4382017769649e-19,0.021333852862268,1.7147645834745,0.0039584057769891,0.0026608128390024,0.023862598024329,0.0032443481656562,401.31012524833,4.2022922448203,-1.7371096975078,2.0261925926294,381.39752951405,1.6012320544457,4.2918671609905,1.8850200944216e-11
0.375,1724273739.1801,1722215686.9013,1721113189.3291,1145136102.9276,1143997181.2137,1145135997.9358,0.083977448292488,0.038724986678459,-0.065754767911084,25225315.292823,255999995.48588,4.3787044773382e-06,5.625e-06,6.5743491430245e-06,1.0020182027037,1.4079927238071e-12,6.4382017769649e-19,0.022553019594773,1.5468784629243,0.0046347538416253,0.0031331610783007,0.020888657454212,0.003742474476759,408.91612598651,4.422924215631,-1.6037355467145,1.9673710743231,385.31378193955,1.1347121294742,4.5656590067836,1.9145759948165e-11
0.425,1721682351.3027,1718010603.4865,1717811142.9201,1142544715.0502,1139792097.7989,1141833951.5268,0.083977448292488,0.038724986678459,-0.065754767911084,26917981.600552,255999997.65932,5.1659547085308e-06,6.375e-06,7.711791571438e-06,1.0025077265572,1.4079927238071e-12,6.4382017769649e-19,0.023308060918871,1.4295993830412,0.0053073880822087,0.0036000071817118,0.017598577232435,0.0042403104424302,416.37575652486,3.8064250745507,-1.6807651485358,1.950726528036,388.57364154157,1.4488182829923,4.0010121305671,2.1561554049965e-11
0.475,1718850155.8663,1713596378.4631,1714242336.8571,1139712519.6139,1135377872.7755,1138265145.4638,0.083977448292488,0.038724986678459,-0.065754767911084,28787117.553728,255999997.88223,5.4074246651207e-06,7.125e-06,8.4208286648277e-06,1.0030119254085,1.4079927238071e-12,6.4382017769649e-19,0.023998332548761,1.4715372586412,0.0059863443480229,0.00407617088398,0.017684232876682,0.0047381238575213,418.28036126087,0.51467342845012,-0.070172892834814,0.12987575935865,386.104894745,0.40978708934766,0.6395738917816,2.1590082998368e-11
0.525,1715920751.6558,1708996009.7856,1710712777.8523,1136783115.4033,1130777504.098,1134735586.459,0.083977448292488,0.038724986678459,-0.065754767911084,30696176.8581,255999997.88269,6.4664018184928e-06,8.0192085013515e-06,9.5718678143252e-06,1.0034901509544,1.4079927238071e-12,6.4382017769649e-19,0.024608933484552,1.2194983381998,0.0066484342408353,0.0045321520730616,0.016099768030665,0.005235396968944,425.52762948225,4.0025133593933,-1.0813734197653,1.3910101372388,393.89385619117,1.1015004342693,4.4271444541704,2.182957097351e-11
0.575,1713159499.6567,1704754088.4815,1707193715.4506,1134021863.4042,1126535582.7939,1131216524.0573,0.083977448292488,0.038724986678459,-0.065754767911084,32576351.948077,255999997.99409,7.32713949774e-06,8.703946470376e-06,1.1000635168222e-05,1.003981744079,1.4079927238071e-12,6.4382017769649e-19,0.023630626545065,1.0931005166889,0.0073205291165355,0.004995589384712,0.031706552748148,0.0057323913745198,431.29698071327,3.5666012451803,-1.3622762039694,1.8665943921938,396.31235451421,1.5194431161487,3.8095642790424,5.3495946228918e-11
0.625,1710298764.3501,1700414397.0468,1703573067.9619,1131161128.0977,1122195891.3593,1127595876.5687,0.083977448292488,0.038724986678459,-0.065754767911084,34550865.650358,255999998.11733,7.6126014837458e-06,9.4240264701239e-06,1.1783164682563e-05,1.0044859729284,1.4079927238071e-12,6.4382017769649e-19,0.024597082171828,1.677329382252,0.0080030512880713,0.0054720001718318,0.021511294916035,0.0062294473220501,432.3421812106,-0.086385691114962,-0.061397948300045,0.26321604183725,393.07047031055,0.4302649180863,0.029782639245321,5.3500558766354e-11
0.675,1707388569.0733,1695941269.5761,1700091168.818,1128250932.8208,1117722763.8885,1124113977.4247,0.083977448292488,0.038724986678459,-0.065754767911084,36528633.733873,255999998.11862,8.2065205862319e-06,1.0282946874825e-05,1.2717511052786e-05,1.0049729628037,1.4079927238071e-12,6.4382017769649e-19,0.02509010207037,1.16497306024,0.0086686885006107,0.0059317015292086,0.034688413695729,0.0067261171853072,436.76035830929,1.4762958007428,-0.48212408469978,0.42266911412794,397.3849876123,0.6232866543984,1.6368560770863,5.3500565500007e-11
0.725,1704531046.2917,1691683500.7159,1696661396.249,1125393410.0392,1113464995.0283,1120684204.8557,0.083977448292488,0.038724986678459,-0.065754767911084,38479442.741422,283406427.64349,9.9273881683072e-06,1.0906691271346e-05,1.3646924191405e-05,1.0054705580081,1.4079927238071e-12,6.4382017769649e-19,0.024423891031341,3.7447047335924,0.009350910728807,0.0064028317498813,0.063335069030635,0.0072224067944371,439.79340194984,0.62110467736605,0.099262080584553,0.55367075750284,397.49401673246,0.57729919942793,1.0195429928421,1.1892724502254e-10
