time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,surface_react_y,total_twin_volume,twin_slip_increment_0,twin_slip_increment_1,twin_slip_increment_10,twin_slip_increment_11,twin_slip_increment_2,twin_slip_increment_3,twin_slip_increment_4,twin_slip_increment_5,twin_slip_increment_6,twin_slip_increment_7,twin_slip_increment_8,twin_slip_increment_9,twin_twin_system_volume_fraction_0,twin_twin_system_volume_fraction_1,twin_twin_system_volume_fraction_10,twin_twin_system_volume_fraction_11,twin_twin_system_volume_fraction_2,twin_twin_system_volume_fraction_3,twin_twin_system_volume_fraction_4,twin_twin_system_volume_fraction_5,twin_twin_system_volume_fraction_6,twin_twin_system_volume_fraction_7,twin_twin_system_volume_fraction_8,twin_twin_system_volume_fraction_9
0.05,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,2.7437378200307e-07,1.4683130174924e-06,2.7193811274409e-07,1,280.68644469906,280.68644469906,281.09065439562,281.09065439562,280.68644469906,280.24625266806,280.24625266806,280.24625266806,281.1487472179,281.1487472179,281.1487472179,281.09065439562,1.0872334638698e-45,-2.4518929337706e-219,6.475507034632e-219,-1.0192654753705e-45,-1.0856559419846e-45,-1.1634087486172e-45,1.0209997575372e-219,-1.1648747784829e-45,-9.9862154507884e-46,7.7229625461118e-218,-1.0011624809068e-45,1.0222663889733e-45,319.4089736671,319.4089736671,319.81318336365,319.81318336365,319.4089736671,318.96878163609,318.96878163609,318.96878163609,319.87127618593,319.87127618593,319.87127618593,319.81318336365,0,0.00056170353125001,0.00034052430463068,0.00049987487523361,69.547391619857,0.00077745089865462,0.0029385824550248,-0.00062302093437581,69.548062725027,-0.00092454473026985,0.00056686087749628,0,1.8451654215457e-34,1.5092682378854e-35,0,0,1.5132290838422e-35,1.5145763265746e-35,1.5112754085027e-35,0,1.5089291542221e-35,1.5134251574849e-35,0,1.5086707983217e-35,1.5103295315163e-35,2.2890315169908e-35,0,0,2.2950388247327e-35,2.297082149117e-35,2.2920757423236e-35,0,2.2885172576046e-35,2.2953362139553e-35,0,2.288125398435e-35,2.2906411778162e-35
0.1,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,5.4944691830105e-07,2.9366285151699e-06,5.447163707829e-07,1,280.68644469906,280.68644469906,281.09065439562,281.09065439562,280.68644469906,280.24625266806,280.24625266806,280.24625266806,281.1487472179,281.1487472179,281.1487472179,281.09065439562,1.2364433199478e-30,-4.7526512855738e-200,-1.4940135098443e-201,-1.15927346522e-30,-1.2409579404555e-30,-1.3322788873699e-30,1.721041645979e-206,-1.3279284058448e-30,-1.1408721820335e-30,5.1862588202702e-209,-1.1424079338975e-30,1.1601310378401e-30,319.4089736671,319.4089736671,319.81318336365,319.81318336365,319.4089736671,318.96878163609,318.96878163609,318.96878163609,319.87127618593,319.87127618593,319.87127618593,319.81318336365,8.8321734026927e-45,0.0011232885959781,0.00068100261671773,0.00099950000049969,139.25003049516,-0.00069597093034246,-0.0032635464443967,0.00093030118394661,139.24968136228,-0.0062959380004513,1.2940337882708e-06,0,1.451575581363e-27,1.2724504807383e-28,0,0,1.271773428561e-28,1.2737288225123e-28,1.2716014685886e-28,0,1.2764547969182e-28,1.275856109724e-28,0,1.2738131185444e-28,1.2773923642356e-28,1.7995169562114e-28,0,0,1.7985594604406e-28,1.8013248052906e-28,1.7983162720191e-28,0,1.8051799144096e-28,1.8043332435419e-28,0,1.8014440169868e-28,1.8065058350379e-28
0.15,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,8.2420097267315e-07,4.4049203756825e-06,8.1678703933254e-07,1,280.68644469906,280.68644469906,281.09065439562,281.09065439562,280.68644469906,280.24625266806,280.24625266806,280.24625266806,281.1487472179,281.1487472179,281.1487472179,281.09065439562,8.0000323456112e-22,-1.367836611748e-217,2.4338847020373e-209,-7.4977417364423e-22,-7.9983085960928e-22,-8.58056996627e-22,8.3165845214982e-211,-8.5846820821446e-22,-7.3522348414435e-22,-1.135368338816e-214,-7.3644280843e-22,7.5089932805624e-22,319.4089736671,319.4089736671,319.81318336365,319.81318336365,319.4089736671,318.96878163609,318.96878163609,318.96878163609,319.87127618593,319.87127618593,319.87127618593,319.81318336365,1.0207732813646e-29,0.0016847510890768,0.0010214243011895,0.0014988756252309,209.10745679846,-0.00066545281960664,0.0039966711099535,0.0016557414325193,209.10700383878,-0.0024776327808907,-0.00023916197227137,0,4.8354663144037e-24,4.2539606579225e-25,0,0,4.2606684195045e-25,4.2613284646149e-25,4.2585597837188e-25,0,4.256189156964e-25,4.2612334703276e-25,0,4.252823966248e-25,4.2593409912958e-25,6.0178083731917e-25,0,0,6.0272936230985e-25,6.0282298331901e-25,6.0243113185838e-25,0,6.0209656097183e-25,6.0280984994189e-25,0,6.0162027754703e-25,6.0254243024973e-25
0.2,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000,1.098967635394e-06,5.8732070367165e-06,1.0891721077453e-06,1,280.68644469906,280.68644469906,281.09065439562,281.09065439562,280.68644469906,280.24625266806,280.24625266806,280.24625266806,281.1487472179,281.1487472179,281.1487472179,281.09065439562,1.4287103338459e-15,5.7030382817821e-253,2.5109823116863e-250,-1.3416016519912e-15,-1.4285770040809e-15,-1.5350664842692e-15,-6.5738182053267e-252,-1.5351593387338e-15,-1.3161225307801e-15,-7.1900941489512e-252,-1.316391591605e-15,1.341923001904e-15,319.4089736671,319.4089736671,319.81318336365,319.81318336365,319.4089736671,318.96878163609,318.96878163609,318.96878163609,319.87127618593,319.87127618593,319.87127618593,319.81318336365,6.4883087821581e-21,0.0022460921758519,0.0013617902601791,0.0019980019984987,279.12004637744,-1.6192588376786e-05,0.00083358967329019,0.0001302360428426,279.11999119614,-0.00038065812481021,-9.4141241042477e-05,0,1.5323540534356e-21,1.3492381539129e-22,0,0,1.349563627132e-22,1.3496116935686e-22,1.3494239494283e-22,0,1.349316033214e-22,1.349545391808e-22,0,1.3492173435616e-22,1.3494102223302e-22,1.9141287045081e-22,0,0,1.9145984783986e-22,1.9146673908153e-22,1.9143979619912e-22,0,1.9142419997084e-22,1.9145734946323e-22,0,1.9140976686293e-22,1.9143796619267e-22
0.25,1733333333.3334,1733333333.3334,1733333333.3334,1155555555.5556,1155555555.5556,1155555555.5556,1,1,1,20000000.000002,1.3739935428519e-06,7.341516907026e-06,1.361871376188e-06,1.0000000000163,280.68644469906,280.68644469906,281.09065439562,281.09065439562,280.68644469906,280.24625266806,280.24625266806,280.24625266806,281.1487472179,281.1487472179,281.1487472179,281.09065439562,1.0137526373919e-10,8.3448948206327e-222,1.1284454561572e-218,-9.5187803392566e-11,-1.0134830395167e-10,-1.0887269372976e-10,-2.7161628057333e-223,-1.0889592048487e-10,-9.3361201167594e-11,-1.4561803892576e-219,-9.3399227777858e-11,9.5234506109262e-11,319.4089736671,319.4089736671,319.81318336365,319.81318336365,319.4089736671,318.96878163609,318.96878163609,318.96878163609,319.87127618593,319.87127618593,319.87127618593,319.81318336365,1.1601102542411e-14,0.0028073139112139,0.0017021260934131,0.0024968793689891,349.28831056593,4.4480197876833e-05,0.0024243595638754,-0.00033791496537287,349.28823549337,-0.00073448309409375,-0.00019438482130883,0,1.3479781816296e-19,1.1760302440749e-20,0,0,1.1765695751231e-20,1.1767135608696e-20,1.1763093615508e-20,0,1.1760176635674e-20,1.1765514337765e-20,0,1.1759653909291e-20,1.1761806200418e-20,1.6822992079767e-20,0,0,1.6830666349986e-20,1.6832709507183e-20,1.6826966322715e-20,0,1.6822825494044e-20,1.6830407294225e-20,0,1.6822071814196e-20,1.6825143812828e-20
0.3,1733333332.7685,1733333332.7685,1733333332.7685,1155555554.9907,1155555554.9907,1155555554.9907,1,1,1,20000000.124482,1.649383618197e-06,8.8098262149359e-06,1.6347204799424e-06,1.0000001496757,280.68644465277,280.68644465277,281.09065435116,281.09065435116,280.68644465277,280.24625261955,280.24625261955,280.24625261955,281.148747174,281.148747174,281.148747174,281.09065435116,9.3091204513561e-07,-3.6183452475789e-209,-1.4461392192506e-215,-8.7532494330552e-07,-9.3123301714413e-07,-1.0015150596016e-06,1.0707780188893e-215,-1.0013879513016e-06,-8.5874065192179e-07,1.2680756396092e-214,-8.5817309557974e-07,8.744954989336e-07,319.40897372252,319.40897372252,319.81318342091,319.81318342091,319.40897372252,318.9687816893,318.9687816893,318.9687816893,319.87127624375,319.87127624375,319.87127624375,319.81318342091,8.2303124231252e-10,0.0033684279399437,0.0020424256604513,0.002995507985025,419.59108242994,3.7621964121887e-05,-0.0043865132934906,-0.00016414990281,419.59162781335,0.0022413923377696,0.001053714762554,0,5.2660770077605e-18,4.5298839573369e-19,0,0,4.5258470020827e-19,4.5249609994594e-19,4.5279301861349e-19,0,4.5286528864798e-19,4.5260861831869e-19,0,4.5296822630826e-19,4.5278967876003e-19,6.5744532492399e-19,0,0,6.5688208750709e-19,6.5675883097167e-19,6.5717299419377e-19,0,6.5727105862803e-19,6.5691565376747e-19,0,6.5741588078343e-19,6.5716644841782e-19
0.35,1733328140.6363,1733328140.6363,1733328140.6363,1155550362.8585,1155550362.8585,1155550362.8585,1,1,1,20001145.518546,1.9441547643918e-06,1.0278595470815e-05,1.9333197058066e-06,1.000090477072,280.68601935538,280.68601935538,281.0902458296,281.0902458296,280.68601935538,280.24580660337,280.24580660337,280.24580660337,281.14834368623,281.14834368623,281.14834368623,281.0902458296,0.00056420723897843,-1.9361666590984e-132,-8.0708209791254e-129,-0.00052732323118591,-0.00056234863532176,-0.0006019600831994,3.0352701089085e-135,-0.00060336570010131,-0.00051851768090639,-6.2023926709438e-132,-0.00051863014867545,0.00052837196100284,319.40948328802,319.40948328802,319.81370976223,319.81370976223,319.40948328802,318.969270536,318.969270536,318.969270536,319.87180761886,319.87180761886,319.87180761886,319.81370976223,7.5730499401365e-06,0.0039373001857457,0.0023908261771352,0.0034938880897609,477.2836842532,0.0027035993879597,0.015732512185376,0.00034515026356678,477.28561809174,0.00058920671286772,0.0023504709814149,0,7.2864652120575e-17,5.8687969123117e-18,0,0,5.8809364557345e-18,5.8814462730224e-18,5.876768533743e-18,0,5.8660981760495e-18,5.8775066082363e-18,0,5.8652602962315e-18,5.8696794600777e-18,8.9571775131286e-18,0,0,8.9737821826612e-18,8.9743799166487e-18,8.9681787575405e-18,0,8.9531866574094e-18,8.9689652120728e-18,0,8.9521465385625e-18,8.9581467476424e-18
0.4,1730194146.4964,1730194146.4964,1730194146.4964,1152416368.7186,1152416368.7186,1152416368.7186,1,1,1,20706466.806343,2.3075951415377e-06,1.1748575017178e-05,2.3176239120305e-06,1.000486781402,280.42878496848,280.42878496848,280.84362008284,280.84362008284,280.42878496848,279.97699142021,279.97699142021,279.97699142021,280.9045553876,280.9045553876,280.9045553876,280.84362008284,0.0024767214706594,-2.2170708169998e-115,-2.7157382483176e-110,-0.0023085552199228,-0.00246783838351,-0.0026371686055956,7.2169241808078e-117,-0.0026416865106725,-0.0022817030329695,-1.0769188840462e-112,-0.0022785847136174,0.0023132575552555,319.71179739919,319.71179739919,320.12663251354,320.12663251354,319.71179739919,319.26000385091,319.26000385091,319.26000385091,320.1875678183,320.1875678183,320.1875678183,320.12663251354,0.0046633989499658,0.0045334210538865,0.0027662280977296,0.0039920198158254,491.71949136085,-0.00016285132512734,0.006396533361092,0.00061036630303317,491.71641896219,-0.0013415328946678,-0.00059859569381327,0,1.9626663173793e-16,1.0622979070213e-17,0,0,1.0634960080267e-17,1.0644855775121e-17,1.0629342260138e-17,0,1.0632201241982e-17,1.064541324151e-17,0,1.0622929319521e-17,1.0637030908981e-17,2.3980338587029e-17,0,0,2.4013886963471e-17,2.402847932333e-17,2.4000338740933e-17,0,2.39893898517e-17,2.4023852995282e-17,0,2.397523725436e-17,2.4001180122505e-17
0.45,1716484640.9331,1716484640.9331,1716484640.9331,1138706863.1553,1138706863.1553,1138706863.1553,1,1,1,23874573.744752,2.6891412917799e-06,1.3218583209424e-05,2.7253859764421e-06,1.0009680869555,279.30025601556,279.30025601556,279.7634688254,279.7634688254,279.30025601556,278.79929514772,278.79929514772,278.79929514772,279.83378852566,279.83378852566,279.83378852566,279.7634688254,0.0030094467221738,-4.5604395762809e-112,-1.7258511797801e-106,-0.0027962296331648,-0.0029981591726789,-0.0032062040540475,1.9070189264891e-112,-0.0032110948788479,-0.0027675161690582,-3.1674343898842e-108,-0.0027637537027061,0.00280407597915,320.96154683022,320.96154683022,321.42475964006,321.42475964006,320.96154683022,320.46058596239,320.46058596239,320.46058596239,321.49507934032,321.49507934032,321.49507934032,321.42475964006,0.02075410084566,0.005138061789326,0.0031489261744709,0.0044899032767812,494.11763098381,0.0014408015515672,0.0048581752594605,0.00085312276395363,494.11487014941,-0.0017580222457091,0.00074501179250839,0,3.3229622756209e-16,1.1704017296264e-17,0,0,1.1718368305408e-17,1.1737146671228e-17,1.1709930983229e-17,0,1.1723549858474e-17,1.174111722769e-17,0,1.1707120399412e-17,1.1730394762956e-17,4.0532318581655e-17,0,0,4.0586162349862e-17,4.0627311329343e-17,4.0560681951869e-17,0,4.0568993060711e-17,4.0628300216093e-17,0,4.0531605699542e-17,4.0590463488268e-17
0.5,1700043674.007,1700043674.007,1700043674.007,1122265896.2292,1122265896.2292,1122265896.2292,1,1,1,27909594.465641,3.0740236824825e-06,1.4688315224961e-05,3.1379780565941e-06,1.0014522370293,277.94013866718,277.94013866718,278.46373037874,278.46373037874,277.94013866718,277.37958752756,277.37958752756,277.37958752756,278.54443070691,278.54443070691,278.54443070691,278.46373037874,0.0030351158810524,-3.6885200620345e-110,-6.9968940000531e-105,-0.0027937502467596,-0.0030222160307313,-0.0032512473832048,1.6843106698684e-110,-0.0032563999411233,-0.0027624266963967,-3.8998630949594e-106,-0.0027591543359168,0.0028040862144831,322.41087879425,322.41087879425,322.93447050581,322.93447050581,322.41087879425,321.85032765463,321.85032765463,321.85032765463,323.01517083397,323.01517083397,323.01517083397,322.93447050581,0.02518879245374,0.0057437100435958,0.0035325232353193,0.0049875386512206,496.11122436864,0.0014949893780734,0.004929155596774,0.00093328754788365,496.10767919848,-0.0018395814431556,0.00074360004538426,0,4.8037321700584e-16,1.2678810372357e-17,0,0,1.2698871239863e-17,1.2727447364354e-17,1.2685848515426e-17,0,1.2708097284591e-17,1.2734176960357e-17,0,1.2684392828521e-17,1.2718564113898e-17,5.8462864164999e-17,0,0,5.8545078284106e-17,5.8626640006403e-17,5.8501180972595e-17,0,5.8540956592536e-17,5.863714597909e-17,0,5.8470046068104e-17,5.8577229352055e-17
