time,H_1,H_2,H_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume,twin_slip_increment_0,twin_slip_increment_1,twin_slip_increment_10,twin_slip_increment_11,twin_slip_increment_2,twin_slip_increment_3,twin_slip_increment_4,twin_slip_increment_5,twin_slip_increment_6,twin_slip_increment_7,twin_slip_increment_8,twin_slip_increment_9,twin_twin_system_volume_fraction_0,twin_twin_system_volume_fraction_1,twin_twin_system_volume_fraction_10,twin_twin_system_volume_fraction_11,twin_twin_system_volume_fraction_2,twin_twin_system_volume_fraction_3,twin_twin_system_volume_fraction_4,twin_twin_system_volume_fraction_5,twin_twin_system_volume_fraction_6,twin_twin_system_volume_fraction_7,twin_twin_system_volume_fraction_8,twin_twin_system_volume_fraction_9
0.000715625,997.372360373,285.24674886619,669.13938521584,0.97741707853608,0.97723458413469,0.99981571212164,752806340.81621,5.5963207637217e-05,0.00021047029024534,9.660423943912e-05,1.066041692632,0,0,0,0,0,0.51471014893596,0.51471014893596,0.51471014893596,0.60446114623612,0.60446114623612,0.60446114623612,0,88.913451914574,4.3277976498122e-14,4.5388976985719e-12,-1.4019498971607,-3.1878020246029,-0.098189919885722,-8.5258150193176e-15,-1.1467090726382,-0.11943582417575,-4.1989503533966e-13,-3.734403864571,103.3023136131,491.43368970429,491.43368970429,491.43368970429,491.43368970429,491.43368970429,491.94839985322,491.94839985322,491.94839985322,492.03815085052,492.03815085052,492.03815085052,491.43368970429,233.86970668912,0.091796998605511,0.063749519810063,0.06893064102749,799.70737314638,-0.0058580569476314,-0.00022571842514645,7.3946198798613e-06,799.05461189142,1.215957604923e-05,-0.0068870031618096,0.011743197692023,5.0794862970991e-19,0,0,5.8867202579457e-22,2.3210472949137e-13,7.7720582755822e-25,0,6.3853878007755e-28,5.3223223564797e-24,0,2.4089553764297e-28,2.8662997064696e-26,5.8800240849975e-10,0,0,0.0015410534721765,0.010102765890141,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000720625,995.94354808451,284.86235495563,668.26817218254,0.97741707853608,0.97723458413469,0.99981571212164,756714533.2641,5.6399728931144e-05,0.00021194304630411,9.7290614042362e-05,1.0665367629372,0,0,0,0,0,0.51453990524529,0.51453990524529,0.51453990524529,0.60389123999299,0.60389123999299,0.60389123999299,0,88.858548682344,4.2608708907863e-14,4.5477486372557e-12,-1.4106357164742,-3.2115181442697,-0.099830055580748,-8.9421497931223e-15,-1.1540679761386,-0.12140666542968,-4.3880337635818e-13,-3.7625901662733,103.23996370374,491.80607226834,491.80607226834,491.80607226834,491.80607226834,491.80607226834,492.32061217358,492.32061217358,492.32061217358,492.40996350833,492.40996350833,492.40996350833,491.80607226834,234.02189691774,0.092428378512041,0.06418829922896,0.069394095525452,800.42986188125,-0.0060152450939825,-0.00023404732285949,7.5203057217709e-06,799.76683311277,1.2074112566576e-05,-0.0070648864174543,0.011743197692276,4.766951808862e-19,0,0,5.3109135238034e-22,2.1274736343025e-13,7.1029972986532e-25,0,6.0144713116582e-28,4.8744247434615e-24,0,2.2662414734699e-28,2.6569321853863e-26,5.880024091739e-10,0,0,0.0015410534721765,0.010102765890442,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000725625,994.50658650619,284.4759611693,667.39207101828,0.97741707853608,0.97723458413469,0.99981571212164,760614857.4153,5.6836460589806e-05,0.00021341583130293,9.7976699534978e-05,1.067031884573,0,0,0,0,0,0.51436856037733,0.51436856037733,0.51436856037733,0.60331750488934,0.60331750488934,0.60331750488934,0,88.803518663204,4.1952912285545e-14,4.5577056155401e-12,-1.4193482056209,-3.2353477482442,-0.10149489132615,-9.3752597388461e-15,-1.1614558800861,-0.12340680663307,-4.584495322013e-13,-3.7909154033229,103.17736794738,492.17546695774,492.17546695774,492.17546695774,492.17546695774,492.17546695774,492.68983551811,492.68983551811,492.68983551811,492.77878446263,492.77878446263,492.77878446263,492.17546695774,234.17355284473,0.093059460945947,0.064626857335242,0.06985730737451,801.14758696919,-0.0061754509258731,-0.00024253003333027,7.6478944949773e-06,800.47423094046,1.1982471632749e-05,-0.0072459932972339,0.011743197692508,4.4748176126588e-19,0,0,4.793827059847e-22,1.9507355898261e-13,6.4948635505165e-25,0,5.6667536197184e-28,4.4664858113259e-24,0,2.132462588787e-28,2.463900807721e-26,5.8800240980674e-10,0,0,0.0015410534721765,0.010102765890718,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000730625,993.06146940265,284.0875634832,666.51107642499,0.97741707853608,0.97723458413469,0.99981571212164,764507267.32315,5.7273400328463e-05,0.00021488864523685,9.8662492857229e-05,1.0675270572625,0,0,0,0,0,0.51419610853683,0.51419610853683,0.51419610853683,0.60273992938274,0.60273992938274,0.60273992938274,0,88.748361688145,4.1310259734454e-14,4.5687840163098e-12,-1.4280873060163,-3.2592907572332,-0.10318462975512,-9.8256406131109e-15,-1.1688728259188,-0.12543647906042,-4.7885666062454e-13,-3.8193794536249,103.11452636904,492.541894482,492.541894482,492.541894482,492.541894482,492.541894482,493.05609059053,493.05609059053,493.05609059053,493.14463441138,493.14463441138,493.14463441138,492.541894482,234.32467962172,0.093690245434515,0.065065193744284,0.070320276791201,801.86057858083,-0.0063387102782907,-0.00025116589962672,7.7773762594657e-06,801.1768363196,1.1884754959593e-05,-0.0074303573780989,0.01174319769272,4.201674572474e-19,0,0,4.3292264598761e-22,1.7893082282281e-13,5.9418059319758e-25,0,5.3406538395996e-28,4.0947389521532e-24,0,2.0070186741305e-28,2.2858487291795e-26,5.8800241040094e-10,0,0,0.0015410534721765,0.010102765890971,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000735625,991.60819133638,283.69715832897,665.62518369002,0.97741707853608,0.97723458413469,0.99981571212164,768391718.28656,5.7710545911852e-05,0.00021636148810122,9.9347990881823e-05,1.0680222807287,0,0,0,0,0,0.51402254394068,0.51402254394068,0.51402254394068,0.60215850213171,0.60215850213171,0.60215850213171,0,88.693077590832,4.0680432619462e-14,4.5809999523247e-12,-1.4368529620865,-3.2833470879916,-0.1048994709924,-1.0293793953757e-14,-1.1763188570786,-0.12749591056266,-5.0004837076898e-13,-3.8479821869386,103.05143899974,492.90537540849,492.90537540849,492.90537540849,492.90537540849,492.90537540849,493.41939795243,493.41939795243,493.41939795243,493.50753391062,493.50753391062,493.50753391062,492.90537540849,234.47528212077,0.094320731506304,0.065503308071716,0.070783003992661,802.56886664587,-0.0065050591507873,-0.00025995419937814,7.9087757374281e-06,801.8746799739,1.1781077220259e-05,-0.0076180122934769,0.011743197692913,3.9462163727483e-19,0,0,3.911565510228e-22,1.6418102883762e-13,5.4385641290947e-25,0,5.0347097105382e-28,3.7557914816537e-24,0,1.8893536964835e-28,2.1215386705646e-26,5.8800241095902e-10,0,0,0.0015410534721765,0.010102765891203,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000740625,990.14674766909,283.30474258241,664.73438868157,0.97741707853608,0.97723458413469,0.99981571212164,772268166.82008,5.8147895018683e-05,0.00021783435989164,0.00010003319057233,1.0685175546946,0,0,0,0,0,0.51384786081818,0.51384786081818,0.51384786081818,0.60157321199823,0.60157321199823,0.60157321199823,0,88.637666207807,4.0063120314981e-14,4.5943702723582e-12,-1.4456451211619,-3.3075166532195,-0.10663961258873,-1.0780226654581e-14,-1.1837940188973,-0.12958532547291,-5.2204871634869e-13,-3.8767234647507,102.98810587687,493.26593016336,493.26593016336,493.26593016336,493.26593016336,493.26593016336,493.77977802418,493.77977802418,493.77977802418,493.86750337536,493.86750337536,493.86750337536,493.26593016336,234.62536494163,0.094950918691095,0.065941199933408,0.071245489196622,803.2724808544,-0.0066745337019321,-0.00026889411386523,8.0421122418161e-06,802.56779240725,1.1671553074296e-05,-0.0078089917344165,0.011743197693091,3.7072316019494e-19,0,0,3.5359073099762e-22,1.5069901180103e-13,4.9804060711589e-25,0,4.7475677654388e-28,3.446585662333e-24,0,1.7789520700761e-28,1.9698417746068e-26,5.880024114833e-10,0,0,0.0015410534721765,0.010102765891416,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000745625,988.67713456319,282.91031355272,663.83868784441,0.97741707853608,0.97723458413469,0.99981571212164,776136570.62434,5.858544537642e-05,0.00021930726060395,0.00010071808881231,1.0690128788832,0,0,0,0,0,0.51367205341134,0.51367205341134,0.51367205341134,0.60098404805037,0.60098404805037,0.60098404805037,0,88.582127378679,3.9458019963437e-14,4.6089125675867e-12,-1.4544637333721,-3.3317993614649,-0.10840524945403,-1.1285450510318e-14,-1.1912983584886,-0.13170494451032,-5.4488218773858e-13,-3.9056031401502,102.92452704453,493.62357903244,493.62357903244,493.62357903244,493.62357903244,493.62357903244,494.13725108585,494.13725108585,494.13725108585,494.22456308049,494.22456308049,494.22456308049,493.62357903244,234.77493241752,0.095580806519851,0.066378868945461,0.071707732621415,803.9714506582,-0.006847170256751,-0.0002779847263535,8.1773903556087e-06,803.25620390513,1.1556291358881e-05,-0.008003329452315,0.011743197693254,3.4835964788838e-19,0,0,3.1978547670716e-22,1.3837130390685e-13,4.5630723127874e-25,0,4.4779743918302e-28,3.1643639811465e-24,0,1.6753354067413e-28,1.8297275579316e-26,5.8800241197596e-10,0,0,0.0015410534721765,0.010102765891612,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000750625,987.19934898347,282.51386897227,662.93807819605,0.97741707853608,0.97723458413469,0.99981571212164,779996888.557,5.9023194672196e-05,0.00022078019023422,0.00010140268253417,1.0695082530174,0,0,1.2465348711576e-07,1.2465348711576e-07,0,0.51349511597526,0.51349511597526,0.51349511597526,0.60039099956478,0.60039099956478,0.60039099956478,1.2465348711576e-07,88.526460946421,3.8864836245134e-14,4.6246451782199e-12,-1.4633087515423,-3.3561951170402,-0.11019657378936,-1.1809981731696e-14,-1.1988319246444,-0.13385498468178,-5.6857370292305e-13,-3.9346210577059,102.86070255365,493.97834216216,493.97834216216,493.97834228681,493.97834228681,493.97834216216,494.49183727813,494.49183727813,494.49183727813,494.57873316172,494.57873316172,494.57873316172,493.97834228681,234.92398862276,0.096210394524677,0.066816314724199,0.072169734485974,804.66580527204,-0.0070230053109107,-0.00028722507229785,8.3146516048656e-06,803.93994453614,1.1435408807213e-05,-0.0082010592604868,0.011743197693403,3.2742681667481e-19,0,0,2.8934893161056e-22,1.2709499911535e-13,4.1827265403227e-25,0,4.2247676975714e-28,2.9066381965218e-24,0,1.5780595538687e-28,1.7002548449793e-26,5.8800241243901e-10,0,0,0.0015410534721765,0.010102765891791,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000755625,985.71338869889,282.11540698703,662.03255732323,0.97741707853608,0.97723458413469,0.99981571212164,783849080.60408,5.9461140635432e-05,0.00022225314877875,0.00010208696858357,1.0700036768197,1.3007238312002e-07,1.3007238312002e-07,2.8409546084415e-07,2.8409546084415e-07,1.3007238312002e-07,0.51331704277843,0.51331704277843,0.51331704277843,0.59979405602936,0.59979405602936,0.59979405602936,2.8409546084415e-07,88.470666893103,3.8283281508324e-14,4.6415872630716e-12,-1.4721801315465,-3.3807038267939,-0.11201377540361,-1.2354340589137e-14,-1.2063947711166,-0.13603565941325,-5.9314860196355e-13,-3.9637770635567,102.79663210809,494.33023969047,494.33023969047,494.33023984449,494.33023984449,494.33023969047,494.84355660317,494.84355660317,494.84355660317,494.93003361642,494.93003361642,494.93003361642,494.33023984449,235.07253737938,0.096839682238515,0.067253536885944,0.072631495009838,805.35557374497,-0.0072020755153088,-0.00029661407243683,8.4538957435772e-06,804.61904421784,1.1309010654068e-05,-0.0084022150171808,0.01174319769354,3.0782786465977e-19,0,0,2.6193168537138e-22,1.1677673243659e-13,3.8359115170673e-25,0,3.9868701295918e-28,2.6711617437501e-24,0,1.4867119040497e-28,1.5805635888402e-26,5.8800241287434e-10,0,0,0.0015410534721765,0.010102765891956,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000760625,984.21925228295,281.71492614687,661.12212337755,0.97741707853608,0.97723458413469,0.99981571212164,787693107.87601,5.9899280917868e-05,0.00022372613623423,0.00010277094390751,1.0704991500127,2.0711171160142e-07,2.0711171160142e-07,4.3379047720928e-07,4.3379047720928e-07,2.0711171160142e-07,0.51313782810278,0.51313782810278,0.51313782810278,0.59919320714536,0.59919320714536,0.59919320714536,4.3379047720928e-07,88.414744729484,3.7713075026603e-14,4.6597590902534e-12,-1.4810778348131,-3.405325373077,-0.11385704102312,-1.2919050726117e-14,-1.2139869503287,-0.13824717830154,-6.1863263548928e-13,-3.9930709872855,102.73231622099,494.67929130285,494.67929130285,494.67929152953,494.67929152953,494.67929130285,495.19242892384,495.19242892384,495.19242892384,495.27848430288,495.27848430288,495.27848430288,494.67929152953,235.22058264859,0.097468669195539,0.067690535047363,0.073093014413147,806.04078485398,-0.007384417690549,-0.00030615059210895,8.5951648466225e-06,805.29353261848,1.1177213496312e-05,-0.0086068306473128,0.011743197693665,2.8947290231106e-19,0,0,2.3722199990788e-22,1.0733176013873e-13,3.5195097751435e-25,0,3.7632816802184e-28,2.4559050556335e-24,0,1.4009089112359e-28,1.4698674682307e-26,5.8800241328372e-10,0,0,0.0015410534721765,0.010102765892108,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000765625,982.71693911716,281.31242539754,660.2067750737,0.97741707853608,0.97723458413469,0.99981571212164,791528932.55637,6.0337613254187e-05,0.00022519915259711,0.00010345460533007,1.0709946723199,3.9073191479627e-07,3.9073191479627e-07,5.3915951024723e-07,5.3915951024723e-07,3.9073191479627e-07,0.51295746624444,0.51295746624444,0.51295746624444,0.59858844283036,0.59858844283036,0.59858844283036,5.3915951024723e-07,88.358694697123,3.7153942702184e-14,4.6791809005557e-12,-1.4900018187241,-3.4300596616861,-0.11572655395222,-1.3504638291452e-14,-1.2216085123596,-0.14048974626703,-6.4505193170415e-13,-4.0225026367556,102.66775494155,495.02551689162,495.02551689162,495.02551704005,495.02551704005,495.02551689162,495.53847396713,495.53847396713,495.53847396713,495.62410494372,495.62410494372,495.62410494372,495.02551704005,235.36812777885,0.098097354931322,0.068127308825603,0.073554292916626,806.7214670189,-0.0075700687956195,-0.0003158333863403,8.7384523350662e-06,805.96343907904,1.1040125145971e-05,-0.0088149401139812,0.01174319769378,2.7227843054238e-19,0,0,2.1494159244425e-22,9.8683132525335e-14,3.2307085970959e-25,0,3.5530737069613e-28,2.259033548159e-24,0,1.3202938223636e-28,1.3674471957909e-26,5.8800241366878e-10,0,0,0.0015410534721765,0.010102765892248,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000770625,981.20644939493,280.90790407324,659.28651168785,0.97741707853608,0.97723458413469,0.99981571212164,795356517.82802,6.0776135306704e-05,0.00022667219786436,0.00010413794975307,1.071490243464,5.1918048705943e-07,5.1918048705943e-07,6.9590590191494e-07,6.9590590191494e-07,5.1918048705943e-07,0.5127759515145,0.5127759515145,0.5127759515145,0.59797975322168,0.59797975322168,0.59797975322168,6.9590590191494e-07,88.302516182105,3.6605617025468e-14,4.6998743856956e-12,-1.4989520466898,-3.4549065606774,-0.11762249479812,-1.41116317307e-14,-1.2292595108966,-0.14276356452174,-6.7243300740394e-13,-4.0520718215882,102.6029485349,495.36893589491,495.36893589491,495.36893607164,495.36893607164,495.36893589491,495.88171132725,495.88171132725,495.88171132725,495.96691512895,495.96691512895,495.96691512895,495.36893607164,235.51517515035,0.098725738982208,0.068563857837831,0.074015330741611,807.39764853321,-0.0077590659521851,-0.00032566114394912,8.8837760701582e-06,806.62879282848,1.089785070112e-05,-0.0090265774304355,0.011743197693886,2.5616686676506e-19,0,0,1.9484190927385e-22,9.0760950758646e-14,2.966968811468e-25,0,3.3553833777219e-28,2.0788879798829e-24,0,1.2445346495075e-28,1.2726444934294e-26,5.8800241403105e-10,0,0,0.0015410534721765,0.010102765892376,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000775625,979.6877841222,280.5013618884,658.36133305432,0.97741707853608,0.97723458413469,0.99981571212164,799175827.90729,6.1214844775318e-05,0.00022814527203304,0.0001048209740234,1.0719858631678,6.1870848635697e-07,6.1870848635697e-07,8.7803295629852e-07,8.7803295629852e-07,6.1870848635697e-07,0.51259327823921,0.51259327823921,0.51259327823921,0.5973671286783,0.5973671286783,0.5973671286783,8.7803295629852e-07,88.246209534496,3.6067837270509e-14,4.7218612600646e-12,-1.5079284815392,-3.4798659690836,-0.11954504112099,-1.4740560976152e-14,-1.2369400018323,-0.14506882984619,-7.0080273826136e-13,-4.0817783416467,102.53789666005,495.70956780123,495.70956780123,495.70956806056,495.70956806056,495.70956780123,496.22216046076,496.22216046076,496.22216046076,496.3069343112,496.3069343112,496.3069343112,495.70956806056,235.6617278844,0.099353820885525,0.069000181701395,0.074476128110043,808.06935743777,-0.0079514464436568,-0.00033563245340612,9.0311914440482e-06,807.28962286458,1.0750500977859e-05,-0.0092417766691949,0.011743197693983,2.4106610093722e-19,0,0,1.7670082827774e-22,8.3501695174301e-14,2.7259968828156e-25,0,3.1694085093895e-28,1.913966839397e-24,0,1.1733222689608e-28,1.1848566113681e-26,5.8800241437197e-10,0,0,0.0015410534721765,0.010102765892494,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000780625,978.16094511994,280.09279893062,657.43123956352,0.97741707853608,0.97723458413469,0.99981571212164,802986828.00258,6.1653739333451e-05,0.0002296183751002,0.00010550367500318,1.0724815311543,8.1595448077881e-07,8.1595448077881e-07,1.0103598857302e-06,1.0103598857302e-06,8.1595448077881e-07,0.5124094407604,0.5124094407604,0.5124094407604,0.59675055978377,0.59675055978377,0.59675055978377,1.0103598857302e-06,88.189774526206,3.5540348996122e-14,4.7451645775946e-12,-1.5169310901594,-3.5049377597266,-0.12149436726415,-1.5391956858704e-14,-1.2446500417825,-0.14740573470098,-7.3018834731862e-13,-4.111621987477,102.47259950922,496.04743206595,496.04743206595,496.04743226035,496.04743226035,496.04743206595,496.55984069075,496.55984069075,496.55984069075,496.64418180977,496.64418180977,496.64418180977,496.04743226035,235.80778864449,0.099981600179583,0.069436280033856,0.07493668524446,808.73662154634,-0.0081472476874356,-0.00034574582876237,9.1807212561621e-06,807.94595797895,1.0598180198924e-05,-0.0094605719281111,0.011743197694072,2.2690908910893e-19,0,0,1.6031974136768e-22,7.6847620697053e-14,2.5057199938365e-25,0,2.9944028762504e-28,1.7629105971674e-24,0,1.1063686971034e-28,1.1035313786343e-26,5.8800241469287e-10,0,0,0.0015410534721765,0.010102765892603,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000785625,976.62593502641,279.68221565378,656.49623215998,0.97741707853608,0.97723458413469,0.99981571212164,806789484.2871,6.2092816672602e-05,0.00023109150706316,0.00010618604952192,1.0729772471459,9.8228772303163e-07,9.8228772303163e-07,1.1240767523117e-06,1.1240767523117e-06,9.8228772303163e-07,0.51222443343594,0.51222443343594,0.51222443343594,0.59613003734882,0.59613003734882,0.59613003734882,1.1240767523117e-06,88.133210652925,3.5022903773668e-14,4.7698087148135e-12,-1.5259598431429,-3.5301217922559,-0.12347064433292,-1.6066350463747e-14,-1.2523896881376,-0.14977446724783,-7.6061738904274e-13,-4.1416025404444,102.40705752462,496.38254775579,496.38254775579,496.38254789758,496.38254789758,496.38254775579,496.89477120693,496.89477120693,496.89477120693,496.97867681085,496.97867681085,496.97867681085,496.38254789758,235.95335986183,0.10060907640363,0.069872152452985,0.07539700236801,809.39946846166,-0.0083465072668769,-0.00035599969715031,9.3323661297041e-06,808.5978267717,1.0440987416619e-05,-0.0096829973648202,0.011743197694154,2.1363347875064e-19,0,0,1.4552097070627e-22,7.0746211717855e-14,2.3042637729556e-25,0,2.829671922453e-28,1.6244876064665e-24,0,1.0434055099681e-28,1.0281627165692e-26,5.88002414995e-10,0,0,0.0015410534721765,0.010102765892703,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000790625,975.08275729937,279.26961287162,655.55631234053,0.97741707853608,0.97723458413469,0.99981571212164,810583763.88262,6.2532074453604e-05,0.00023256466791889,0.0001068680944363,1.0734730108656,1.1138668779225e-06,1.1138668779225e-06,1.2263124994076e-06,1.2263124994076e-06,1.1138668779225e-06,0.51203825064034,0.51203825064034,0.51203825064034,0.59550555241388,0.59550555241388,0.59550555241388,1.2263124994076e-06,88.076518127028,3.4515259377917e-14,4.7958177208505e-12,-1.535014709773,-3.5554179447498,-0.12547403996731,-1.6764272254759e-14,-1.2601589986686,-0.15217521076232,-7.9211772326052e-13,-4.1717197696455,102.34127060996,496.7149339294,496.7149339294,496.71493404185,496.71493404185,496.7149339294,497.22697106617,497.22697106617,497.22697106617,497.31043836795,497.31043836795,497.31043836795,496.71493404185,236.09844390471,0.10123624909795,0.070307798576819,0.075857079704435,810.05792551818,-0.0085492629008462,-0.00036639239435111,9.4861764065184e-06,809.24525759807,1.0279025039152e-05,-0.0099090871742362,0.011743197694229,2.0118126208723e-19,0,0,1.3214547909853e-22,6.5149690102188e-14,2.1199323667399e-25,0,2.674568819004e-28,1.4975814688721e-24,0,9.8418238433006e-29,9.5828656697126e-27,5.8800241527951e-10,0,0,0.0015410534721765,0.010102765892795,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000795625,973.53141621919,278.85499175189,654.61148215318,0.97741707853608,0.97723458413469,0.99981571212164,814369634.815,6.2971510351989e-05,0.00023403785766441,0.00010754980657062,1.0739688220361,1.2293285688131e-06,1.2293285688131e-06,1.3203381345262e-06,1.3203381345262e-06,1.2293285688131e-06,0.51185088676532,0.51185088676532,0.51185088676532,0.59487709625208,0.59487709625208,0.59487709625208,1.3203381345262e-06,88.019696824806,3.4017179410739e-14,4.8232168377435e-12,-1.5440956620942,-3.5808260783085,-0.1275047184378,-1.7486251421169e-14,-1.2679580324053,-0.15460814387771,-8.2471749882268e-13,-4.2019734369283,102.27523883768,497.0446095374,497.0446095374,497.04460962841,497.04460962841,497.0446095374,497.55645919483,497.55645919483,497.55645919483,497.63948540432,497.63948540432,497.63948540432,497.04460962841,236.2430426376,0.10186311780368,0.070743218023551,0.076316917478085,810.71201984842,-0.0087555524545404,-0.0003769222050725,9.6421795904832e-06,809.88827863129,1.0112390947479e-05,-0.01013887558215,0.011743197694298,1.8949845802766e-19,0,0,1.2005084037293e-22,6.0014571665227e-14,1.9511906143549e-25,0,2.5284908760169e-28,1.3811797110309e-24,0,9.2846577128504e-29,8.9347720630337e-27,5.880024155475e-10,0,0,0.0015410534721765,0.01010276589288,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000800625,971.97191689121,278.43835381057,653.66174419572,0.97741707853608,0.97723458413469,0.99981571212164,818147065.99833,6.3411122078003e-05,0.00023551108019143,0.00010823118270447,1.0744646803799,1.3344019852227e-06,1.3344019852227e-06,1.4080359879689e-06,1.4080359879689e-06,1.3344019852227e-06,0.51166233622034,0.51166233622034,0.51166233622034,0.5942446603719,0.5942446603719,0.5942446603719,1.4080359879689e-06,87.962746588628,3.35284332097e-14,4.8520323372879e-12,-1.5532026746077,-3.6063460479171,-0.1295628405654,-1.8232815154929e-14,-1.2757868495008,-0.15707344048703,-8.584451325251e-13,-4.2323632959467,102.20896234262,497.37159338618,497.37159338618,497.37159345982,497.37159345982,497.37159338618,497.883254388,497.883254388,497.883254388,497.96583671215,497.96583671215,497.96583671215,497.37159345982,236.3871578672,0.10248968206279,0.071178410411546,0.076776515913912,811.36177837859,-0.0089654139470653,-0.00038758728139924,9.8004283697558e-06,810.52691785789,9.9411745532673e-06,-0.010372396871299,0.011743197694361,1.7853481788106e-19,0,0,1.0910943863971e-22,5.530126540994e-14,1.7966480794621e-25,0,2.39087624114e-28,1.2743636233174e-24,0,8.7603767213463e-29,8.3334389818339e-27,5.8800241579999e-10,0,0,0.0015410534721765,0.010102765892958,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
0.000805625,970.40426524801,278.01970090643,652.70710161433,0.97741707853608,0.97723458413469,0.99981571212164,821916027.21606,6.3850907260355e-05,0.0002369843327087,0.00010891221969622,1.0749605856195,1.4319015777218e-06,1.4319015777218e-06,1.4906258591089e-06,1.4906258591089e-06,1.4319015777218e-06,0.51147259343311,0.51147259343311,0.51147259343311,0.59360823651978,0.59360823651978,0.59360823651978,1.4906258591089e-06,87.905667304143,3.3048795725205e-14,4.8822913313127e-12,-1.5623357238487,-3.6319777054572,-0.13164856360811,-1.9004487873565e-14,-1.2836455110015,-0.15957126958429,-8.9332928543728e-13,-4.262889091271,102.14244127171,497.69590414893,497.69590414893,497.69590420766,497.69590420766,497.69590414893,498.20737531046,498.20737531046,498.20737531046,498.28951095355,498.28951095355,498.28951095355,497.69590420766,236.53079129324,0.10311594141813,0.071613375359365,0.077235875237475,812.00722781401,-0.0091788866149677,-0.00039838993301659,9.9610545384719e-06,811.16120306328,9.7657230507515e-06,-0.010609685158411,0.01174319769442,1.6824355358665e-19,0,0,9.9206869890838e-23,5.0973711538776e-14,1.6550447413077e-25,0,2.2612008680542e-28,1.1762991389948e-24,0,8.2669451187005e-29,7.7752785370546e-27,5.8800241603792e-10,0,0,0.0015410534721765,0.01010276589303,2.6364954552825e-06,0,5.0104609816206e-11,1.2271968803415e-05,0,1.8583716191131e-11,1.2742292029148e-09
