time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,surface_react_y,total_twin_volume,twin_slip_increment_0,twin_slip_increment_1,twin_slip_increment_10,twin_slip_increment_11,twin_slip_increment_2,twin_slip_increment_3,twin_slip_increment_4,twin_slip_increment_5,twin_slip_increment_6,twin_slip_increment_7,twin_slip_increment_8,twin_slip_increment_9,twin_twin_system_volume_fraction_0,twin_twin_system_volume_fraction_1,twin_twin_system_volume_fraction_10,twin_twin_system_volume_fraction_11,twin_twin_system_volume_fraction_2,twin_twin_system_volume_fraction_3,twin_twin_system_volume_fraction_4,twin_twin_system_volume_fraction_5,twin_twin_system_volume_fraction_6,twin_twin_system_volume_fraction_7,twin_twin_system_volume_fraction_8,twin_twin_system_volume_fraction_9
3.90625e-09,1735055820.6965,1734018972.0173,1730925207.2862,1155465407.2182,1157497907.885,1153703351.5636,0.32640707842905,0.28135996299309,0.084059025487992,20000000,0,1.171875e-09,0,1,280.77503206686,280.77503206686,281.16163097341,281.16163097341,280.77503206686,280.35358897019,280.35358897019,280.35358897019,280.8256112056,280.8256112056,280.8256112056,281.16163097341,7.5995335154209e-96,9.470003208898e-103,1.2361865333108e-95,-4.803267635403e-97,-1.9959201046785e-92,-5.7619443937772e-98,-6.1747372747691e-100,-7.2425275871018e-99,-9.0429898872727e-95,5.8852526065091e-94,-1.9384087890515e-99,6.3121259245794e-96,319.4975610349,319.4975610349,319.88415994145,319.88415994145,319.4975610349,319.07611793823,319.07611793823,319.07611793823,319.54814017364,319.54814017364,319.54814017364,319.88415994145,0,4.0448044917254e-07,2.0786832764149e-07,3.9062207202807e-07,0.078888358970525,0.037961602430842,0.00052626548352404,0.001107866037125,0.11299405932064,-0.0030832212273586,0.045921691072572,0,1.0907777871243e-52,3.6553096527136e-60,3.7623562757365e-67,8.8716898250969e-61,1.8725444379028e-61,5.9692853307113e-60,2.500653765685e-61,2.5397296376912e-63,2.442808434853e-61,1.9370106653046e-61,1.3716546951389e-64,3.9608453678227e-59,6.7228609444065e-63,5.1693884855409e-60,5.3207752716261e-67,1.2546464071819e-60,2.6481777402285e-61,8.4418442723666e-60,3.536458470231e-61,3.5917200983838e-63,3.4546528188485e-61,2.739346753335e-61,1.9398126727582e-64,5.6014812376376e-59,9.5075611255281e-63
1.171875e-08,1735055820.6965,1734018972.0173,1730925207.2862,1155465407.2182,1157497907.885,1153703351.5636,0.32640707842905,0.28135996299309,0.084059025487992,20000000,0,3.515625e-09,0,1,280.77503206686,280.77503206686,281.16163097341,281.16163097341,280.77503206686,280.35358897019,280.35358897019,280.35358897019,280.8256112056,280.8256112056,280.8256112056,281.16163097341,5.4486429657659e-72,6.8108256201826e-79,8.8970652559203e-72,-3.4560742841012e-73,-1.4321750073625e-68,-4.1322482111406e-74,-4.4305270224294e-76,-5.2123167345509e-75,-6.5082213422787e-71,4.2335961563335e-70,-1.3943628957639e-75,4.5429434599405e-72,319.4975610349,319.4975610349,319.88415994145,319.88415994145,319.4975610349,319.07611793823,319.07611793823,319.07611793823,319.54814017364,319.54814017364,319.54814017364,319.88415994145,3.1866061264273e-86,1.2134221888492e-06,6.2359519640468e-07,1.1718486488406e-06,0.23668336965813,0.11388343010898,0.0015788056099272,0.0033235260890078,0.33899943332736,-0.0092497855725544,0.13776331250548,0,7.6135738784017e-43,2.5514264427869e-50,2.6235863463253e-57,6.1956115315458e-51,1.3071053727128e-51,4.1668895361176e-50,1.7452730424193e-51,1.7724155129063e-53,1.705442310174e-51,1.3519187034092e-51,9.5708728580134e-55,2.7646450659463e-49,4.6888211506643e-53,3.6082618793036e-50,3.7103113935623e-57,8.7619178563618e-51,1.848526145806e-51,5.8928716957323e-50,2.4681888069872e-51,2.5065740568718e-53,2.4118596452385e-51,1.9119017658611e-51,1.3535258201491e-54,3.9097985479693e-49,6.630994463762e-53
2.734375e-08,1735055820.6965,1734018972.0173,1730925207.2862,1155465407.2182,1157497907.885,1153703351.5636,0.32640707842905,0.28135996299309,0.084059025487992,20000000,0,8.203125e-09,0,1,280.77503206686,280.77503206686,281.16163097341,281.16163097341,280.77503206686,280.35358897019,280.35358897019,280.35358897019,280.8256112056,280.8256112056,280.8256112056,281.16163097341,1.3614601887341e-53,1.7124301952833e-60,2.2401955285951e-53,-8.697397024928e-55,-3.5843940943831e-50,-1.0330827760153e-55,-1.1087718221287e-57,-1.312278085751e-56,-1.6386133322711e-52,1.0649071758221e-51,-3.5071182023302e-57,1.1438637911877e-53,319.4975610349,319.4975610349,319.88415994145,319.88415994145,319.4975610349,319.07611793823,319.07611793823,319.07611793823,319.54814017364,319.54814017364,319.54814017364,319.88415994145,2.2865525588964e-62,2.8312290359879e-06,1.455009789111e-06,2.7342315352763e-06,0.5523465655417,0.26572157747095,0.003683922478827,0.0077545581372301,0.79107920605835,-0.021583401806509,0.32143951343337,0,3.4909901100552e-35,1.1699203085563e-42,1.2006647853284e-49,2.8437759623498e-43,5.9940868624621e-44,1.9109386510738e-42,8.0008989496488e-44,8.1241369853513e-46,7.8232592060776e-44,6.197880349494e-44,4.3855149448658e-47,1.2676455878311e-41,2.1465368991931e-45,1.6545172033386e-42,1.6979964603783e-49,4.0217066219248e-43,8.4769191197889e-44,2.7024754161402e-42,1.1314980052589e-43,1.1489264957918e-45,1.1063759512381e-43,8.7651266394102e-44,6.2020548483717e-47,1.7927216216911e-41,3.0356616612831e-45
5.859375e-08,1735055820.6965,1734018972.0173,1730925207.2862,1155465407.2182,1157497907.885,1153703351.5636,0.32640707842905,0.28135996299309,0.084059025487992,20000000,0,1.7578125e-08,0,1,280.77503206686,280.77503206686,281.16163097341,281.16163097341,280.77503206686,280.35358897019,280.35358897019,280.35358897019,280.8256112056,280.8256112056,280.8256112056,281.16163097341,4.801981067718e-37,6.1153560259924e-44,8.0231689273047e-37,-3.1115991814869e-38,-1.2683452195474e-33,-3.647673893068e-39,-3.922788574824e-41,-4.6989245466693e-40,-5.8679525772714e-36,3.8062595360265e-35,-1.2533766262913e-40,4.0966610258248e-37,319.4975610349,319.4975610349,319.88415994145,319.88415994145,319.4975610349,319.07611793823,319.07611793823,319.07611793823,319.54814017364,319.54814017364,319.54814017364,319.88415994145,5.7226947240449e-44,6.0665362210932e-06,3.1176824053226e-06,5.8587162536868e-06,1.1839656835157,0.56937584613436,0.0078943025102583,0.016615470282683,1.6955148764373,-0.046252584301531,0.6887637548235,0,2.9203274980898e-28,9.7873586414319e-36,1.0005471984183e-42,2.383860415044e-36,5.0154600873324e-37,1.5991123736395e-35,6.6904229042454e-37,6.7914710379531e-39,6.5501576055523e-37,5.1831195826983e-37,3.6637155890912e-40,1.060419171366e-34,1.7899919617615e-38,1.384141698504e-35,1.4149875875972e-42,3.3712881319302e-36,7.0929325247384e-37,2.2614866768072e-35,9.4616879406935e-37,9.6045915992638e-39,9.2633228278293e-37,7.3300388857662e-37,5.181276894976e-40,1.4996593532183e-34,2.5314312124281e-38
1.2109375e-07,1735055820.6965,1734018972.0173,1730925207.2862,1155465407.2182,1157497907.885,1153703351.5636,0.32640707842905,0.28135996299309,0.084059025487992,20000000,0,3.6328125e-08,0,1,280.77503206686,280.77503206686,281.16163097341,281.16163097341,280.77503206686,280.35358897019,280.35358897019,280.35358897019,280.8256112056,280.8256112056,280.8256112056,281.16163097341,2.7570891366628e-21,3.5994833891266e-28,4.7496646062097e-21,-1.8381040684655e-22,-7.3296065170644e-18,-2.0988517691203e-23,-2.2661404870785e-25,-2.7806321675455e-24,-3.4729941646314e-20,2.2442426306413e-19,-7.3882601391791e-25,2.4251501531046e-21,319.4975610349,319.4975610349,319.88415994145,319.88415994145,319.4975610349,319.07611793823,319.07611793823,319.07611793823,319.54814017364,319.54814017364,319.54814017364,319.88415994145,2.0249847641004e-27,1.2535924712329e-05,6.4424014416902e-06,1.2106561587277e-05,2.4483750496145,1.1765963265218,0.016315646382141,0.034332688937887,3.5054909252361,-0.095598748223391,1.423299653992,0,1.188630027516e-21,3.9841259743424e-29,4.0412821963258e-36,9.7432066772983e-30,2.0423766766726e-30,6.5131698884551e-29,2.7210534193668e-30,2.7605017764327e-32,2.6707207520216e-30,2.1083204794456e-30,1.4872170453396e-33,4.3160475110026e-28,7.2398227958415e-32,5.6344063712597e-29,5.7152375064085e-36,1.3778978395327e-29,2.8883575049182e-30,9.21101545178e-29,3.848151595779e-30,3.9039400116453e-32,3.7769704351526e-30,2.9816161488648e-30,2.1032430338394e-33,6.1038144255658e-28,1.0238658118488e-31
2.4609375e-07,1735055820.6965,1734018972.0173,1730925207.2862,1155465407.2182,1157497907.885,1153703351.5636,0.32640707842905,0.28135996299309,0.084059025487992,20000000,0,7.3828125e-08,0,1.0000000000139,280.77503206686,280.77503206686,281.16163097341,281.16163097341,280.77503206686,280.35358897019,280.35358897019,280.35358897019,280.8256112056,280.8256112056,280.8256112056,281.16163097341,1.3037329173771e-06,9.2849537326474e-13,9.1719344014795e-06,-4.767759618728e-07,-0.0010496089250792,-5.1734978876961e-08,-5.6301026004065e-10,-7.249916888546e-09,-6.7029422371167e-05,0.0002038547661914,-1.9113886610735e-09,4.9771798608463e-06,319.4975610349,319.4975610349,319.88415994145,319.88415994145,319.4975610349,319.07611793823,319.07611793823,319.07611793823,319.54814017364,319.54814017364,319.54814017364,319.88415994145,1.1702101587097e-11,2.5469799444092e-05,1.3089335377925e-05,2.4597756762237e-05,4.9818595180974,2.3906877210338,0.033162866638593,0.069745982961688,7.1298636929272,-0.1943307586933,2.8919186828315,0,3.0999734218774e-15,1.1564651619489e-22,1.166305379981e-29,2.5914382100862e-23,5.991205441719e-24,1.7238820960538e-22,7.9625024512785e-24,8.0343045551484e-26,7.8538839131325e-24,6.1572850525876e-24,4.3352155148044e-27,1.0080057511555e-21,5.8907184135726e-26,1.6354892798807e-22,1.6494054577615e-29,3.6648484406536e-23,8.4728468789999e-24,2.4379383612729e-22,1.1260682805179e-23,1.1362226370067e-25,1.1107072924226e-23,8.7077190103827e-24,6.1309226800896e-27,1.4255360146156e-21,8.3307441112535e-26
2.7734375e-07,1735055820.5797,1734018971.9944,1730925207.0797,1155465407.1013,1157497907.862,1153703351.3571,0.32640707842905,0.28135996299309,0.084059025487992,20067549.750531,0,8.3203125e-08,0,1.0000000000899,280.77503204425,280.77503204425,281.16163096998,281.16163096998,280.77503204425,280.35358896709,280.35358896709,280.35358896709,280.82561119747,280.82561119747,280.82561119747,281.16163096998,5.3710483903383e-05,3.6882129973939e-10,0.00022112826187594,-0.00016954872877999,-0.0068660220351036,-2.0135401301731e-05,-2.2158537667598e-07,-2.8819780102616e-06,-0.0025381685951644,0.0028663530390214,-7.5931806079257e-07,0.00022663093430862,319.49756105766,319.49756105766,319.8841599834,319.8841599834,319.49756105766,319.07611798051,319.07611798051,319.07611798051,319.54814021088,319.54814021088,319.54814021088,319.8841599834,1677.1421560017,2.8702249483144e-05,1.4750548503036e-05,2.7719621595385e-05,5.6161638923712,2.6941446140114,0.037375317379255,0.078593153400795,8.0368682494833,-0.21903165041369,3.2589813988996,0,6.4934212102197e-15,2.9869746990464e-22,3.184416086577e-29,5.2256911243357e-23,1.6422051251321e-23,1.9744939227572e-22,2.1807511731656e-23,2.1403221369159e-25,2.1501872192743e-23,1.6561299010466e-23,1.1866271734097e-26,1.2702961677892e-21,5.6847158335161e-26,5.8597094097374e-22,6.1528498756377e-29,1.1055091701462e-22,3.1697134480604e-23,5.2302944456593e-22,4.2101161657697e-23,4.1630952308805e-25,4.1515312195617e-23,3.21289326815e-23,2.2912365101254e-26,3.2220060833336e-21,1.6370146341249e-25
3.0859375e-07,1735055819.5622,1734018971.4977,1730925205.1905,1155465406.0839,1157497907.3654,1153703349.4679,0.32640707842905,0.28135996299309,0.084059025487992,20511646.295017,0,9.2578125e-08,0,1.0000000003574,280.77503188517,280.77503188517,281.1616309236,281.1616309236,280.77503188517,280.35358893621,280.35358893621,280.35358893621,280.8256110667,280.8256110667,280.8256110667,281.1616309236,0.0013173135044636,7.7237640676724e-08,-0.0013963308678323,-0.0042537142547935,-0.01031379024014,-0.0019055279004372,-4.5974872487048e-05,-0.00046416857339675,-0.0072592346378723,0.0046469938614547,-0.00014562027075514,0.00059159772504925,319.49756134448,319.49756134448,319.88416038292,319.88416038292,319.49756134448,319.07611839552,319.07611839552,319.07611839552,319.54814052602,319.54814052602,319.54814052602,319.88416038292,11014.777218274,3.1934291811803e-05,1.641155335868e-05,3.0841112566079e-05,6.2507873186329,2.9975920635826,0.04159216003599,0.087440532622416,8.9442097891265,-0.24374044879506,3.6260166291458,0,1.1222793271201e-14,1.5564952043199e-21,2.6935572583848e-28,2.7307777290203e-22,1.358546846513e-22,3.8072015843741e-22,1.7542161778242e-22,1.76022182359e-24,1.5442880318715e-22,1.3543398880805e-22,1.0062290653814e-25,4.3295027152976e-21,3.3553058776623e-25,2.7871875686917e-21,4.4245501934e-28,4.9674120703531e-22,2.2382467202639e-22,1.061449056097e-21,2.9018479265902e-22,2.9056390987941e-24,2.5991062008393e-22,2.2366151646013e-22,1.652146442129e-25,9.3448475416387e-21,6.3821337122251e-25
3.7109375e-07,1735055813.2972,1734018967.8364,1730925197.765,1155465399.8189,1157497903.7041,1153703342.0424,0.32640707842905,0.28135996299309,0.084059025487992,21985889.739328,3.4880478784172e-08,1.2465578083296e-07,4.3291954821565e-08,1.0000000003574,280.77503128363,280.77503128363,281.16163049334,281.16163049334,280.77503128363,280.35358869477,280.35358869477,280.35358869477,280.82561046405,280.82561046405,280.82561046405,281.16163049334,-9.5779302591124e-30,6.6411446613391e-38,-2.9126492325984e-29,9.0767186891087e-26,2.0446573946582e-18,1.9908088538168e-25,-8.2624259195602e-35,2.5329065594775e-31,2.6409129100092e-32,-1.9181775247165e-24,8.1532926122492e-31,-3.6885783848138e-35,319.49756302434,319.49756302434,319.88416223405,319.88416223405,319.49756302434,319.07612043548,319.07612043548,319.07612043548,319.54814220476,319.54814220476,319.54814220476,319.88416223405,19800.252900061,4.2602102530791e-05,2.7194116107938e-05,3.7108663346623e-05,8.4732374436695,0.043859517025533,0.2359121136291,-0.075354464028133,8.1880860241942,0.052485351149391,-0.034365385803055,0,1.1222793271203e-14,3.0136520518579e-36,8.2442978970632e-34,2.9687734993332e-29,2.3518540268018e-40,1.000758004233e-38,5.7520157457418e-37,3.6407450742235e-31,7.584743019529e-41,1.4519356334519e-33,3.6079153769476e-35,3.9993310950106e-36,2.4168046509472e-38,2.7871875686917e-21,4.4245618525979e-28,4.967412490201e-22,2.2382467202639e-22,1.061449056097e-21,2.9018479265902e-22,2.9056396136732e-24,2.5991062008393e-22,2.2366151646219e-22,1.6521464426392e-25,9.3448475416387e-21,6.3821337122255e-25
4.9609375e-07,1735055813.2972,1734018967.8364,1730925197.765,1155465399.8189,1157497903.7041,1153703342.0424,0.32640707842905,0.28135996299309,0.084059025487992,21985889.739328,3.4880478784172e-08,1.48828125e-07,4.3291954821565e-08,1.0000000003574,280.77503128363,280.77503128363,281.16163049334,281.16163049334,280.77503128363,280.35358869477,280.35358869477,280.35358869477,280.82561046405,280.82561046405,280.82561046405,281.16163049334,9.9902346279999e-29,2.4986528857724e-27,-7.9703345683081e-29,-4.3080404064896e-27,1.6335737877599e-27,-1.8944836055208e-29,-6.4595008921031e-30,1.8679566870898e-28,-1.1375496777441e-26,6.0767453514194e-27,-6.9379502372859e-27,2.156651197537e-26,319.49756302434,319.49756302434,319.88416223405,319.88416223405,319.49756302434,319.07612043548,319.07612043548,319.07612043548,319.54814220476,319.54814220476,319.54814220476,319.88416223405,3.2631741367638e-12,5.5176157593265e-05,3.3659898392673e-05,4.9605102400603e-05,10.943034586185,1.2583958862593,0.25274909217068,-0.039918056490898,11.807249377073,-0.046181983846524,1.4348109683285,0,1.1222793271224e-14,1.479244532814e-30,5.0857683931677e-36,5.2816844399675e-31,1.3466021827154e-30,2.4480361196404e-30,1.3741648305232e-31,1.9652608242236e-31,8.7408186761999e-32,1.8400296364019e-30,1.2500148606669e-32,2.6080542666278e-29,4.1435248971175e-33,2.7871875707836e-21,4.4245619245215e-28,4.9674124976705e-22,2.2382467393077e-22,1.061449059559e-21,2.9018479285336e-22,2.905639891603e-24,2.5991062020755e-22,2.2366151906438e-22,1.652146619418e-25,9.3448475785222e-21,6.3821337708238e-25
