time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disloc_density_m,disp_x,disp_y,disp_z,fp_yy,mesh_quality,mesh_quality_m,sliprate,sliprate_m,strain_eff,strain_shear,strain_shear_m,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
0.02,2670912030.9284,2661722386.4925,2667365582.5791,1781048538.9308,1774951423.8421,1777333370.5604,0.16937345507371,0.12032655153091,-0.1075344864339,20000000,20000000,2.2218265751044e-07,6e-07,1.5118106473981e-07,1,2.9356052893294e-12,5.3989783923197e-19,0,0,0.00022488774484934,0.00014448156011013,0.0002979391229737,0.00019997937236781,43.426487477339,-0.10792649423852,-0.56947846639467,0.086423162455366,42.437818668437,-0.082104809642818,0.10346653099409,2.1957408490073e-29
0.04,2670912030.9284,2661722386.4925,2667365582.5791,1781048538.9308,1774951423.8421,1777333370.5604,0.16937345507371,0.12032655153091,-0.1075344864339,20000000,20000000,4.4841408237962e-07,1.2e-06,2.9721660963292e-07,1,2.9356052893294e-12,5.3989783923197e-19,3.8177400239155e-24,2.2698001731845e-20,0.00045034836224721,0.00028944965557235,0.00057658895847855,0.00039991762117243,86.629451327419,-0.031090250898489,-0.65213938963675,0.0949545122934,84.727930420723,-0.037103251466093,0.011426167155595,2.5057855021721e-22
0.06,2670912030.9284,2661722386.4925,2667365582.5791,1781048538.9308,1774951423.8421,1777333370.5604,0.16937345507371,0.12032655153091,-0.1075344864339,20000000,20000000,6.7267061613244e-07,1.8e-06,4.4594645695525e-07,1,2.9356052893294e-12,5.3989783923197e-19,3.8036033269843e-18,1.1479036467742e-14,0.00067587749346499,0.00043446510638583,0.00086999222569798,0.00059981460369811,130.13515792626,-0.35655551077328,-0.84445979423794,0.12041953682578,126.99935104977,-0.11671086009137,-0.23033197956926,1.0807192952843e-18
0.08,2670912030.9284,2661722386.4924,2667365582.5791,1781048538.9308,1774951423.8421,1777333370.5604,0.16937345507371,0.12032655153091,-0.1075344864339,20000000,20000000.001373,8.9234863539485e-07,2.4e-06,5.8282628222424e-07,1,2.9356052893294e-12,5.3989783923197e-19,1.233032554445e-14,4.1947193725968e-11,0.00090101369590697,0.00057915984827118,0.0011318215475859,0.0007996708250264,173.25602751376,-0.12595299134058,-0.79988732909533,0.073173230643147,169.50901788045,-0.10527549979815,0.1222424147241,2.4224428404547e-16
0.1,2670912030.9265,2661722386.4893,2667365582.5776,1781048538.9288,1774951423.839,1777333370.5589,0.16937345507371,0.12032655153091,-0.1075344864339,20000000.000122,20000000.44284,1.1187560508219e-06,3e-06,7.282307249334e-07,1.000000000003,2.9356052893294e-12,5.3989783923197e-19,3.7288782370325e-12,1.3493626584828e-08,0.0011265781694313,0.00072421786103592,0.0014098397196155,0.00099948561900355,216.69709609927,-0.27482725152391,-0.79372179601609,0.082743513864602,211.86050029263,-0.098481214501565,-0.042290142884013,1.8987558762062e-14
0.12,2670912030.7558,2661722386.2138,2667365582.4444,1781048538.7582,1774951423.5634,1777333370.4257,0.16937345507371,0.12032655153091,-0.1075344864339,20000000.01071,20000034.58305,1.3505913422921e-06,3.6e-06,8.7401768801315e-07,1.0000000001218,2.9356052893294e-12,5.3989783923197e-19,3.2357140968405e-10,1.0433615829625e-06,0.00135161839443,0.00086878010636367,0.0017001870200547,0.0011992591337822,260.02912812835,-0.075998110212377,-0.85239307937869,0.10192758179479,254.43051234596,-0.097286385960734,0.083102240430105,7.3486244913197e-13
0.14,2670912023.4969,2661722374.9145,2667365577.1577,1781048531.4993,1774951412.2642,1777333365.139,0.16937345507371,0.12032655153091,-0.1075344864339,20000000.4468,20002590.748662,1.5757954424006e-06,4.2e-06,1.0181287331384e-06,1.0000000027069,2.9356052893294e-12,5.3989783923197e-19,1.2981222188555e-08,3.9059170959868e-05,0.0015769438474403,0.0010136615547135,0.0019799323126986,0.0013989917597073,303.46955568515,-0.092586150561023,-0.86639507024295,0.10337763175843,296.93013055124,-0.096865414314412,0.072972634969718,1.5973701350887e-11
0.16,2670911820.7177,2661722070.4475,2667365444.2722,1781048328.72,1774951107.7972,1777333232.2535,0.16937345507371,0.12032655153091,-0.1075344864339,20000012.126065,20043085.800775,1.8015820951762e-06,4.8e-06,1.1617774926966e-06,1.0000000390714,2.9356052893294e-12,5.3989783923197e-19,2.8235732181588e-07,0.00079085619106959,0.0018022527704562,0.0011585283561963,0.0022554492385852,0.0015986833352569,346.92819371769,-0.094880223943137,-0.86023214424032,0.10496660214009,339.46139262024,-0.10509906202553,0.069474764206351,1.4902260498206e-10
0.18,2670908244.6338,2661715448.7598,2667362277.0931,1781044752.6362,1774944486.1094,1777330065.0744,0.16937345507371,0.12032655153091,-0.1075344864339,20000265.173495,45015614.170856,2.0359819691383e-06,5.4e-06,1.3106815737893e-06,1.00000038948,2.9356052893294e-12,5.3989783923197e-19,3.9725771887584e-06,0.0072631446661986,0.0020274582355402,0.0013033184208967,0.0025780908123974,0.0017983330725277,390.43450624805,-0.11598940004735,-0.98750051533299,0.15973481856991,381.97246025916,-0.10423826162485,-0.033080402792491,6.2734862287648e-10
0.2,2670738480.5483,2661494979.831,2667287574.7601,1780874988.5506,1774724017.1807,1777255362.7414,0.16937345507371,0.12032655153091,-0.1075344864339,20011875.472863,65291457.728976,2.2628427918376e-06,6e-06,1.4547001252859e-06,1.0000027917427,2.9356052893294e-12,5.3989783923197e-19,3.9101749246553e-05,0.041214038215007,0.0022534654728257,0.001448983040178,0.0028965850683513,0.0019979427543724,433.34080194692,-0.15908597777111,-0.98895081506795,0.15524524639414,423.97072984427,-0.13431697308863,-0.021544691973338,7.1281181032986e-10
