time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disloc_density_m,disp_x,disp_y,disp_z,fp_yy,mesh_quality,mesh_quality_m,sliprate,sliprate_m,strain_eff,strain_shear,strain_shear_m,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
0.00139,1177429563.8402,1177429563.8402,1177429563.8402,599651786.06245,599651786.06245,599651786.06245,1,1,1,248095815.54499,252831703.68175,0.00012332534865009,0.00020491495565313,0.00010526712586209,1.1332903809508,3.375e-12,3.375e-12,217.15334773555,302.22816870331,0.16337167266593,0.10825303037636,0.14837737038531,0.13019931934532,659.5956301345,0.37808330843009,-0.016293724799602,-0.056554816082344,659.77747386967,0.13860367370087,0.54400702161189,5.4312873795774e-15
0.0014,1175021761.4976,1175021761.4976,1175021761.4976,597243983.71987,597243983.71987,597243983.71987,1,1,1,248305113.70352,252939852.9027,0.00012418340460682,0.00020639153116499,0.00010599450184308,1.1342818338606,3.375e-12,3.375e-12,216.99463431876,303.291409817,0.16450826998052,0.10902973365041,0.14945643983458,0.13107815557156,659.12823559144,0.35956271647932,-0.018285427819949,-0.041149511080004,659.29143360443,0.14128821155,0.53045756453379,5.5009329991707e-15
0.00141,1172632283.2915,1172632283.2915,1172632283.2915,594854505.5137,594854505.5137,594854505.5137,1,1,1,248508558.91192,253044577.34474,0.00012504258650693,0.00020786821693631,0.00010672416458897,1.1352733614065,3.375e-12,3.375e-12,216.71804923937,303.34519160297,0.16564428213452,0.10980623375991,0.15053657009648,0.13195623890798,658.6392963157,0.35547744905799,-0.025099737531724,-0.039469276693082,658.79627849106,0.14650778441533,0.52821721540093,5.5698101530011e-15
0.00142,1170260401.3657,1170260401.3657,1170260401.3657,592482623.58797,592482623.58797,592482623.58797,1,1,1,248706453.61688,253146087.07255,0.00012589893654394,0.00020934489871216,0.00010745554082701,1.1362651687892,3.375e-12,3.375e-12,216.56785222813,302.82141179724,0.16678001320402,0.1105829335546,0.15162156244559,0.13283357551807,658.11113065421,0.33684618046326,-0.026086657804886,-0.054964590487957,658.24073825065,0.14400252747483,0.49862961056005,5.6391963825339e-15
0.00143,1167906396.0915,1167906396.0915,1167906396.0915,590128618.31376,590128618.31376,590128618.31376,1,1,1,248898996.89742,253244564.97275,0.00012675623323099,0.00021082168987437,0.00010818527294092,1.1372563795996,3.375e-12,3.375e-12,216.46640403905,302.97146700194,0.16791460962905,0.11135876000303,0.15270199824383,0.13371016219932,657.63549095139,0.35830686571658,-0.029383407247427,-0.042604152246082,657.78759458818,0.15208027847965,0.5279372618444,5.7095864667946e-15
0.00144,1165570644.4875,1165570644.4875,1165570644.4875,587792866.70975,587792866.70975,587792866.70975,1,1,1,249086199.85605,253339329.29786,0.0001276142649777,0.00021229846377313,0.00010891653177952,1.1382477090562,3.375e-12,3.375e-12,216.17104948529,303.19802980728,0.16904874776533,0.11213452295724,0.1537838845128,0.13458599904287,657.14183716641,0.35966117377083,-0.036158215273827,-0.045304593683993,657.29322257422,0.14969080975152,0.53107355266129,5.7800267573067e-15
0.00145,1163252259.7665,1163252259.7665,1163252259.7665,585474481.98869,585474481.98869,585474481.98869,1,1,1,249268313.72653,253431172.81022,0.00012874080582151,0.0002137635401433,0.00011004861470686,1.1392307294505,3.375e-12,3.375e-12,216.03247173887,302.98593159621,0.17014964401279,0.11286749056323,0.15532106411006,0.13545959220338,657.7977173226,1.8158933639089,0.21888760336643,0.85165654353432,659.28808192598,0.68277653807267,2.5253343551605,6.0029077052292e-15
0.00146,1160873255.2408,1160873255.2408,1160873255.2408,583095477.46305,583095477.46305,583095477.46305,1,1,1,249440610.9351,253559201.24908,0.00012948271068695,0.00021524329647941,0.00011068337397787,1.1402309477915,3.375e-12,3.375e-12,213.34813842353,642.68219133008,0.17129780641499,0.11365901332446,0.15632853643928,0.13633438104318,656.25120994445,0.159001985675,-0.0035549234144571,-0.038031823823386,656.16971186951,0.15997323475341,0.29055012465062,6.0668202531294e-15
0.00147,1158576053.6958,1158576053.6958,1158576053.6958,580798275.91804,580798275.91804,580798275.91804,1,1,1,249615220.68472,253639840.59836,0.0001303137429135,0.0002167202835089,0.00011139865089695,1.141222299824,3.375e-12,3.375e-12,217.7326315104,316.69481561333,0.17242979711564,0.11443395772723,0.15737334485751,0.13720804780015,655.6577537021,0.34497604106125,-0.022662147779465,-0.040932372889542,655.7853217769,0.15222505687776,0.51664774000955,6.1321848126569e-15
0.00148,1156310122.7736,1156310122.7736,1156310122.7736,578532344.99578,578532344.99578,578532344.99578,1,1,1,249783227.93725,253718458.20567,0.00013114332306442,0.00021819713228256,0.00011211491029972,1.142213422915,3.375e-12,3.375e-12,215.58269198702,299.93465591935,0.17356154542184,0.11520892404338,0.15843350498806,0.13808095054783,655.13945791212,0.36704504338682,-0.038811215353198,-0.05038849295546,655.28855241302,0.14770402382037,0.54166876839354,6.198675184013e-15
0.00149,1154060978.3438,1154060978.3438,1154060978.3438,576283200.56598,576283200.56598,576283200.56598,1,1,1,249946572.07203,253795058.35238,0.00013226957962918,0.00021966391139819,0.00011324409616943,1.1431944563053,3.375e-12,3.375e-12,215.35687279371,300.34259135678,0.17465903389533,0.1159402445244,0.15996023469707,0.13895143248127,656.00407975551,1.8209260502643,0.25276413938262,0.80710010793827,657.51932100843,0.67242281907705,2.5717072618714,6.4122834524923e-15
