time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disloc_density_m,disp_x,disp_y,disp_z,fp_yy,mesh_quality,mesh_quality_m,sliprate,sliprate_m,strain_eff,strain_shear,strain_shear_m,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
0.02,1741463030.9826,1725491263.6358,1733045705.3816,1162365153.8234,1149602368.3168,1154699144.5265,0.16937345507371,0.12032655153091,-0.1075344864339,20000000,20000000,2.2662350854946e-07,6e-07,1.5254283042161e-07,1,2.9356052893294e-12,5.3989783923197e-19,0,0,0.00022492331834144,0.00014449982069138,0.00030354829556566,0.00019997933876393,43.385722546214,-0.055816520395615,-0.55183656909561,0.092972169550154,42.424749434814,-0.051580245618821,0.080218603341277,2.3159048455619e-29
0.04,1741463030.9826,1725491263.6358,1733045705.3816,1162365153.8234,1149602368.3168,1154699144.5265,0.16937345507371,0.12032655153091,-0.1075344864339,20000000,20000000,4.4084300473505e-07,1.2e-06,2.9550071352159e-07,1,2.9356052893294e-12,5.3989783923197e-19,2.6489687436435e-22,1.6820876944164e-18,0.00045035334673334,0.00028948732319815,0.00056436838045744,0.00039991768551373,86.692188732213,-0.20321189293041,-0.72395884165844,0.072898339225085,84.71713583313,-0.1065125310221,0.048878765972149,1.2988875178936e-22
0.06,1741463030.9826,1725491263.6358,1733045705.3816,1162365153.8234,1149602368.3168,1154699144.5265,0.16937345507371,0.12032655153091,-0.1075344864339,20000000,20000000.000032,6.7682962734239e-07,1.8e-06,4.3989346656476e-07,1.000000001495,2.9356052893294e-12,5.3989783923197e-19,1.9988708288836e-16,9.7424084124418e-13,0.00067566217357218,0.00043427178131987,0.0018311558302419,0.00059981474388537,129.94634169463,-0.11371812175432,-0.76871582144916,0.080310207882426,127.11255702173,-0.095795399839786,0.099776104158792,2.5185769420394e-15
0.08,1741462835.2805,1725491179.6915,1733045694.241,1162364958.1213,1149602284.3725,1154699133.3858,0.16937345507371,0.12032655153091,-0.1075344864339,20000008.237506,21010784.187498,8.9141013658967e-07,2.4e-06,5.8190895881161e-07,1.000000001497,2.9356052893294e-12,5.3989783923197e-19,2.5174706615652e-07,0.030890653731948,0.00090099691472415,0.00057913283759673,0.0011202903904962,0.00079967087379748,173.22013489278,-0.092278088948828,-0.75255588313511,0.060651642344457,169.52245677179,-0.11177032850275,0.17903627528582,2.5185769536552e-15
0.1,1741462835.2131,1725491179.576,1733045694.182,1162364958.0539,1149602284.257,1154699133.3269,0.16937345507371,0.12032655153091,-0.1075344864339,20000008.244355,21010784.187504,1.1177407246799e-06,3e-06,7.2739352581891e-07,1.0000000016639,2.9356052893294e-12,5.3989783923197e-19,2.093179242524e-10,4.4076703008934e-07,0.001126617814692,0.00072425160347635,0.0014074879518957,0.00099948560418599,216.71689719217,-0.31835908402213,-0.79088176252099,0.085108386398492,211.84669132931,-0.12844304988177,-0.062829051271181,2.0367559067317e-14
0.12,1741462829.3418,1725491169.5536,1733045689.1184,1162364952.1826,1149602274.2346,1154699128.2633,0.16937345507371,0.12032655153091,-0.1075344864339,20000008.837778,21010784.188152,1.3509981174947e-06,3.6e-06,8.7362431677366e-07,1.0000000083456,2.9356052893294e-12,5.3989783923197e-19,1.813561874727e-08,3.6551951686486e-05,0.0013516582504964,0.00086881235917976,0.0017014944817926,0.0011992591007972,260.03947800203,-0.10007285760496,-0.84252855537941,0.10282937180705,254.41658925597,-0.10684938258923,0.060934774726146,5.7288406655333e-13
0.14,1741462587.0744,1725490763.3474,1733045488.5326,1162364709.9152,1149601868.0283,1154698927.6775,0.16937345507371,0.12032655153091,-0.1075344864339,20000032.871805,21010784.223853,1.5795269364205e-06,4.2e-06,1.0195061940309e-06,1.0000001450765,2.9356052893294e-12,5.3989783923197e-19,7.2622285015012e-07,0.0011764958653991,0.0015769496009312,0.001013656681841,0.0019939958714314,0.0013989914856081,303.48026779509,-0.12347418875843,-0.90335349056085,0.12574339095219,296.89368620251,-0.11426767510866,0.017404671602429,6.8705362368449e-12
0.16,1741455359.9433,1725480337.9524,1733040696.7236,1162357482.7841,1149591442.6334,1154694135.8685,0.16937345507371,0.12032655153091,-0.1075344864339,20000698.298155,45749475.017265,1.8007430405456e-06,4.8e-06,1.1589713483569e-06,1.0000017167356,2.9356052893294e-12,5.3989783923197e-19,1.4902086453419e-05,0.010239237919014,0.0018029272233426,0.0011592121315483,0.0054100235381278,0.0015986835234522,346.46906601286,-0.13789420483263,-0.77595982286397,0.080852133656789,338.99833871186,-0.12111315557589,0.055513130871024,1.0008138116882e-10
0.18,1741199854.3921,1725108369.5432,1732891233.8125,1162101977.2329,1149219474.2242,1154544672.9574,0.16937345507371,0.12032655153091,-0.1075344864339,20030234.505771,158556423.12429,2.042823723792e-06,5.4e-06,1.3087053965434e-06,1.0000123149988,2.9356052893294e-12,5.3989783923197e-19,0.0001721393220003,0.60767908203604,0.0020310540736728,0.0013071383493889,0.0028510599535452,0.0017983337437295,387.28103664445,-0.11664291691722,-0.74829316939179,0.10847866814728,379.00695808625,-0.10968716734149,0.059401047732,1.0010472176446e-10
0.2,1738078420.1001,1718089857.6403,1729431472.23,1158980542.9409,1142200962.3213,1151084911.3749,0.16937345507371,0.12032655153091,-0.1075344864339,20594306.854358,158620216.66299,2.3377060807562e-06,6e-06,1.4962039237572e-06,1.0000544063292,2.9356052893294e-12,5.3989783923197e-19,0.0011607978524679,0.090527420771417,0.0022671591501697,0.0014636251190277,0.0035545728012129,0.0019979409975687,420.5378106672,-0.061895256644567,-0.79406845106474,0.17593072678204,411.66831954037,0.0042027655998078,0.037746391559458,1.0018029456642e-10
