time,H_1,H_2,H_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
3.951171875e-05,807962084.27742,805346311.84807,805891119.42686,0.2913357762414,0.17305285692813,-0.065348243810964,249957354.42104,3.1599476931037e-06,1.1853515625e-05,3.7001443738673e-06,1.0000355053394,497.2082775099,497.2082775099,497.20971513072,497.20971513072,497.2082775099,497.9151791119,497.9151791119,497.9151791119,498.00160376942,498.00160376942,498.00160376942,497.20971513072,1.9913482349035,4.1452890967954,4.7214016627577,-0.67364017313591,0.65326676301673,-1.4987973980207,0.67077757277295,0.42801065109974,-3.6838434770659,-1.9432310435272,-3.9777681488726,3.0186543433491,621.79922679366,621.79922679366,621.80066441449,621.80066441449,621.79922679366,622.50612839567,622.50612839567,622.50612839567,622.59255305319,622.59255305319,622.59255305319,621.80066441449,1333.1464130066,0.0045228250950302,0.0028800534244389,0.0039424339124284,880.15172542354,-0.061255568982553,-0.0028604179787834,-0.00074467295417656,852.75523445391,0.0014576999716293,-0.076226826555179,1e-06
3.966796875e-05,807897479.00178,805189994.71264,805749960.60751,0.2913357762414,0.17305285692813,-0.065348243810964,250303431.39387,3.1729389456372e-06,1.1900390625e-05,3.7301801080222e-06,1.0000377875006,497.17185069472,497.17185069472,497.16877727016,497.16877727016,497.17185069472,497.88891521976,497.88891521976,497.88891521976,497.95297186137,497.95297186137,497.95297186137,497.16877727016,2.1177174926744,4.3664637062314,4.9591450981943,-0.72036226614725,0.69143805739439,-1.5797322473475,0.70713937780929,0.44546132416972,-3.8816373576474,-2.0380720311499,-4.1924930444947,3.1770177233901,621.76811645059,621.76811645059,621.76504302603,621.76504302603,621.76811645059,622.48518097563,622.48518097563,622.48518097563,622.54923761724,622.54923761724,622.54923761724,621.76504302603,1360.1577231278,0.0045412567682564,0.0028920826375797,0.0039579907645297,883.11862807334,-0.06171618227617,-0.0028729639723561,-0.00074981830105665,855.6294909519,0.0014572199140036,-0.076811307759741,1e-06
3.982421875e-05,807829315.89081,805025452.53145,805601445.02908,0.2913357762414,0.17305285692813,-0.065348243810964,250653266.44041,3.186038815889e-06,1.1947265625e-05,3.7611533599477e-06,1.0000401925391,497.13342163136,497.13342163136,497.12570615674,497.12570615674,497.13342163136,497.86121766434,497.86121766434,497.86121766434,497.90174994678,497.90174994678,497.90174994678,497.12570615674,2.2505567310161,4.5959085821328,5.2054350866892,-0.76981926831902,0.73120596394354,-1.6635172710326,0.74511657108374,0.46313421949509,-4.0869325286047,-2.1368154887788,-4.4154658939409,3.3404441406487,621.73536057705,621.73536057705,621.72764510243,621.72764510243,621.73536057705,622.46315661004,622.46315661004,622.46315661004,622.50368889248,622.50368889248,622.50368889248,621.72764510243,1386.5835602436,0.004559719377202,0.0029041479221561,0.0039735473479565,886.05560158377,-0.062177190364074,-0.0028849294847664,-0.00075476826206362,858.47434725926,0.00145622159994,-0.077396703205547,1e-06
3.998046875e-05,807757448.9444,804852384.80122,805445306.03841,0.2913357762414,0.17305285692813,-0.065348243810965,251006705.2264,3.1995069714404e-06,1.1994140625e-05,3.793029095019e-06,1.0000427253167,497.09291087204,497.09291087204,497.08042500357,497.08042500357,497.09291087204,497.83202929939,497.83202929939,497.83202929939,497.84783665096,497.84783665096,497.84783665096,497.08042500357,2.39010101557,4.8337055179152,5.4603582589683,-0.82213470573723,0.77259536817445,-1.7501303954896,0.78476158889687,0.48098411511783,-4.2997799408716,-2.2395891312189,-4.6467852891132,3.5088474148873,621.70089714951,621.70089714951,621.68841128105,621.68841128105,621.70089714951,622.44001557687,622.44001557687,622.44001557687,622.45582292843,622.45582292843,622.45582292843,621.68841128105,1412.4202473466,0.0045782147957092,0.0029162506435906,0.0039891036617041,888.96152759935,-0.062638523773628,-0.0028962937067634,-0.00075950837387386,861.288681034,0.001454690560107,-0.077982932707641,1e-06
4.013671875e-05,807681729.90975,804670489.2702,805281275.53382,0.2913357762414,0.17305285692813,-0.065348243810965,251363500.81891,3.2130895866915e-06,1.2041015625e-05,3.8259341306415e-06,1.0000453907703,497.05023790722,497.05023790722,497.03285667064,497.03285667064,497.05023790722,497.80129224945,497.80129224945,497.80129224945,497.79112916272,497.79112916272,497.79112916272,497.03285667064,2.5365905763016,5.0799256496964,5.7239841325295,-0.87743549510714,0.8156287814886,-1.8395378634893,0.82612644095132,0.49895897498588,-4.5202148719943,-2.3465240289298,-4.8865402874331,3.68212086138,621.66466314103,621.66466314103,621.64728190445,621.64728190445,621.66466314103,622.41571748326,622.41571748326,622.41571748326,622.40555439653,622.40555439653,622.40555439653,621.64728190445,1437.666961118,0.0045967427431781,0.002928392166514,0.0040046597056214,891.83527497281,-0.063100111329933,-0.0029070007615205,-0.00076401474574063,864.07135550581,0.0014526474814964,-0.078569910927048,1e-06
4.029296875e-05,807602008.51761,804479462.58368,805109084.55391,0.2913357762414,0.17305285692813,-0.065348243810965,251723354.69578,3.2267897974959e-06,1.2087890625e-05,3.8599167837481e-06,1.000048193906,497.0053212829,497.0053212829,496.98292384475,496.98292384475,497.0053212829,497.76894801863,497.76894801863,497.76894801863,497.73152336935,497.73152336935,497.73152336935,496.98292384475,2.6902711354421,5.3346273606272,5.9963640667097,-0.93585184267174,0.86032616469637,-1.9316937131187,0.86926220999383,0.51699938792064,-4.7482565000653,-2.4577552176381,-5.1348106241957,3.8601372073767,621.62659507319,621.62659507319,621.60419763504,621.60419763504,621.62659507319,622.39022180892,622.39022180892,622.39022180892,622.35279715964,622.35279715964,622.35279715964,621.60419763504,1462.5540861501,0.0046153051163421,0.0029405738901175,0.0040202154785719,894.67570129859,-0.063561876421364,-0.0029170316582141,-0.00076827479667448,866.82122094817,0.0014500766415568,-0.079157551563119,1e-06
4.044921875e-05,807518132.7324,804279000.95251,804928463.88846,0.2913357762414,0.17305285692813,-0.065348243810964,252085949.34118,3.2416377808253e-06,1.2134765625e-05,3.8945848549569e-06,1.0000511397921,496.95807872418,496.95807872418,496.9305492263,496.9305492263,496.95807872418,497.73493760697,497.73493760697,497.73493760697,497.66891399457,497.66891399457,497.66891399457,496.9305492263,2.8513940724672,5.59785470837,6.2775300951768,-0.9975171010236,0.90670478654553,-2.0265391075172,0.91421870351814,0.53503793398524,-4.9839075891517,-2.573421904049,-5.3916671838594,4.0427486271165,621.58662909613,621.58662909613,621.55909959825,621.55909959825,621.58662909613,622.36348797892,622.36348797892,622.36348797892,622.29746436651,622.29746436651,622.29746436651,621.55909959825,1494.176142799,0.0046339069768427,0.002952800553147,0.0040357657762402,897.48165450985,-0.064023743569887,-0.002926342163909,-0.00077227234576975,869.53711622133,0.0014469920045636,-0.079745764115295,1e-06
4.060546875e-05,807429949.02736,804068800.85718,804739144.72614,0.2913357762414,0.17305285692813,-0.065348243810964,252450970.33128,3.2561228857146e-06,1.2181640625e-05,3.9312965296934e-06,1.0000542335533,496.9084272738,496.9084272738,496.87565572303,496.87565572303,496.9084272738,497.69920163767,497.69920163767,497.69920163767,497.60319474272,497.60319474272,497.60319474272,496.87565572303,3.0202168084883,5.8696366424235,6.5674939309515,-1.062567540004,0.9547793176977,-2.1240018511225,0.96104389091396,0.55299843746495,-5.2271539924009,-2.6936679169368,-5.6571725566919,4.2297869912351,621.5447007498,621.5447007498,621.51192919903,621.51192919903,621.5447007498,622.33547511367,622.33547511367,622.33547511367,622.23946821872,622.23946821872,622.23946821872,621.51192919903,1526.3154595454,0.0046525413585127,0.0029650665173171,0.0040513210044781,900.25197455031,-0.064485631161484,-0.002934920496514,-0.00077598729497276,872.21787041215,0.0014433707841525,-0.080334454547088,1e-06
4.076171875e-05,807337302.6497,803848559.74019,804540859.26478,0.2913357762414,0.17305285692813,-0.065348243810964,252818118.9174,3.2707330408094e-06,1.2228515625e-05,3.9692425881461e-06,1.0000574803638,496.85628340172,496.85628340172,496.81816664636,496.81816664636,496.85628340172,497.66168048612,497.66168048612,497.66168048612,497.53425844228,497.53425844228,497.53425844228,496.81816664636,3.1970030548783,6.1499865101851,6.8662460269376,-1.1311420976601,1.0045618744562,-2.2239959286763,1.009783495271,0.57079574891132,-5.4779645438926,-2.8186421218891,-5.9313819066302,4.4210641477645,621.50074558961,621.50074558961,621.46262883424,621.46262883424,621.50074558961,622.306142674,622.306142674,622.306142674,622.17872063017,622.17872063017,622.17872063017,621.46262883424,1559.078618467,0.0046712142420757,0.0029773773613624,0.0040668759587676,902.98549496032,-0.064947462284268,-0.0029427108363632,-0.00077939684615596,874.86230435662,0.0014392437298433,-0.080923525891243,1e-06
4.091796875e-05,807240037.95125,803617976.7765,804333341.44883,0.2913357762414,0.17305285692813,-0.065348243810964,253187117.52646,3.2854707509835e-06,1.2275390625e-05,4.0084784710311e-06,1.0000608854396,496.80156318666,496.80156318666,496.75800591863,496.75800591863,496.80156318666,497.62231442623,497.62231442623,497.62231442623,497.46199719959,497.46199719959,497.46199719959,496.75800591863,3.382023115383,6.4389020108162,7.173754766746,-1.2033819856377,1.056062064864,-2.3264209963866,1.0604805285676,0.58833506280648,-5.7362907254241,-2.9484991321887,-6.2143438043185,4.6163726163165,621.45469913757,621.45469913757,621.41114186954,621.41114186954,621.45469913757,622.27545037714,622.27545037714,622.27545037714,622.1151331505,622.1151331505,622.1151331505,621.41114186954,1592.5685248708,0.0046899264092594,0.002989734112958,0.0040824306379249,905.68104469178,-0.065409150822937,-0.0029496835861245,-0.0007824821946345,877.46923246598,0.0014346116476737,-0.08151287806951,1e-06
4.107421875e-05,807137998.68788,803376753.60543,804116327.61122,0.2913357762414,0.17305285692813,-0.065348243810964,253557710.28924,3.3003383776196e-06,1.2322265625e-05,4.0490614664881e-06,1.0000644540326,496.74418243642,496.74418243642,496.69509827701,496.69509827701,496.74418243642,497.58104377754,497.58104377754,497.58104377754,497.38630254748,497.38630254748,497.38630254748,496.69509827701,3.5755541696295,6.7363654154111,7.489965771002,-1.279429997273,1.1092870301791,-2.4311621936753,1.1131747926663,0.60551170200278,-6.0020668251966,-3.0833996488246,-6.506101286411,4.8154863566745,621.40649711028,621.40649711028,621.35741295088,621.35741295088,621.40649711028,622.24335845141,622.24335845141,622.24335845141,622.04861722135,622.04861722135,622.04861722135,621.35741295088,1626.8763152661,0.0047086791043127,0.003002138220464,0.0040979850406632,908.33744973959,-0.065870610780787,-0.002955802475129,-0.00078522257717456,880.03746430309,0.00142948573571,-0.082102407506184,1e-06
4.123046875e-05,807031028.35902,803124595.10289,803889557.17911,0.2913357762414,0.17305285692813,-0.065348243810964,253929660.81278,3.3153381282755e-06,1.2369140625e-05,4.0910507382701e-06,1.0000681914224,496.68405684474,496.68405684474,496.62936948398,496.62936948398,496.68405684474,497.53780906297,497.53780906297,497.53780906297,497.30706559847,497.30706559847,497.30706559847,496.62936948398,3.7778805518133,7.0423440927721,7.8148014432983,-1.3594301203079,1.1642415097771,-2.538089765143,1.1679022151924,0.6222106128832,-6.275209866365,-3.2235111910522,-6.8066927502517,5.0181616117185,621.35607514088,621.35607514088,621.30138778012,621.30138778012,621.35607514088,622.20982735912,622.20982735912,622.20982735912,621.97908389462,621.97908389462,621.97908389462,621.30138778012,1662.0713334998,0.0047274735814446,0.0030145911393269,0.0041135391655794,910.95353487195,-0.066331754234611,-0.0029610308484641,-0.00078759655730502,882.5658062919,0.0014238800274198,-0.082692007432026,1e-06
4.138671875e-05,806918970.55867,802861210.15982,803652773.37607,0.2913357762414,0.17305285692813,-0.065348243810964,254302748.43378,3.3304720481256e-06,1.2416015625e-05,4.1345073454014e-06,1.0000721029099,496.62110214483,496.62110214483,496.560746538,496.560746538,496.62110214483,497.49255117422,497.49255117422,497.49255117422,497.22417719865,497.22417719865,497.22417719865,496.560746538,3.9892939266616,7.3567910278246,8.1481605927495,-1.443527008184,1.2209278966844,-2.6470588756702,1.2246944919463,0.63830620572002,-6.5556198026959,-3.3690085990282,-7.1161533240701,5.2241381544397,621.3033691082,621.3033691082,621.24301350137,621.24301350137,621.3033691082,622.17481813759,622.17481813759,622.17481813759,621.90644416202,621.90644416202,621.90644416202,621.24301350137,1698.1903137661,0.0047463111039495,0.0030270943303119,0.0041290930111429,913.52812532823,-0.066792491235149,-0.002965331693592,-0.00078958212135622,885.05306338986,0.0014178115041445,-0.083281567684971,1e-06
4.154296875e-05,806801669.33972,802586312.46865,803405723.92519,0.2913357762414,0.17305285692813,-0.065348243810964,254676763.90057,3.3457420124748e-06,1.2462890625e-05,4.1794942493996e-06,1.0000761938096,496.55523426582,496.55523426582,496.48915788335,496.48915788335,496.55523426582,497.44521154462,497.44521154462,497.44521154462,497.13752808049,497.13752808049,497.13752808049,496.48915788335,4.2100933255797,7.6796454989757,8.489918414733,-1.5318651227978,1.2793463797205,-2.757909501372,1.2835784611957,0.65366227589119,-6.8431797454584,-3.5200743240131,-7.4345162617676,5.4331405939728,621.24831508472,621.24831508472,621.18223870224,621.18223870224,621.24831508472,622.13829236352,622.13829236352,622.13829236352,621.83060889939,621.83060889939,621.83060889939,621.18223870224,1735.2267128353,0.0047651929433774,0.0030396492563877,0.0041446465756842,916.06004851312,-0.067252730050874,-0.0029686677286504,-0.00079115665546166,887.49804075471,0.0014113003045248,-0.083870974930296,1e-06
4.169921875e-05,806678969.59304,802299621.31725,803148161.75265,0.2913357762414,0.17305285692813,-0.065348243810964,255051505.06652,3.3617651240815e-06,1.2509765625e-05,4.2254442833558e-06,1.0000804694428,496.48636949169,496.48636949169,496.41453361861,496.41453361861,496.48636949169,497.39573232904,497.39573232904,497.39573232904,497.04700901629,497.04700901629,497.04700901629,496.41453361861,4.4405852961901,8.0108340111897,8.8399262586247,-1.6245879385645,1.3394950041141,-2.870466428958,1.3445755037842,0.66813204489071,-7.1377563863504,-3.6768987310594,-7.7618145412503,5.6448799487705,621.19084965272,621.19084965272,621.11901377964,621.11901377964,621.19084965272,622.10021249007,622.10021249007,622.10021249007,621.75148917732,621.75148917732,621.75148917732,621.11901377964,1773.1218188716,0.0047841203787725,0.0030522573813032,0.0041601998573811,918.54813566929,-0.067712376644829,-0.0029709988846529,-0.00079230355334702,889.89954539026,0.0014043747266553,-0.084460113185261,1e-06
4.185546875e-05,806550700.54872,802000831.50144,802879789.3365,0.2913357762414,0.17305285692813,-0.065348243810964,255426772.90966,3.3822612198625e-06,1.2556640625e-05,4.2731322941758e-06,1.0000849352348,496.41442098701,496.41442098701,496.33680210269,496.33680210269,496.41442098701,497.34405364948,497.34405364948,497.34405364948,496.95247350022,496.95247350022,496.95247350022,496.33680210269,4.6811161845999,8.3502972382797,9.1980443734565,-1.7219176246537,1.4013604941352,-2.9845489212558,1.4077088369614,0.68156139864057,-7.4380619944791,-3.8389681846473,-8.0981238540134,5.8590479646993,621.13090940981,621.13090940981,621.05329052549,621.05329052549,621.13090940981,622.06054207227,622.06054207227,622.06054207227,621.66896192302,621.66896192302,621.66896192302,621.05329052549,1811.7593218801,0.0048030850064525,0.0030649139257123,0.0041757461587299,920.99120817773,-0.068169920567449,-0.0029724678006079,-0.00079392084087161,892.25626461388,0.0013967607622721,-0.085047626774696,1e-06
4.201171875e-05,806416731.35182,801689710.63164,802600445.60424,0.2913357762414,0.17305285692813,-0.065348243810965,255802378.79223,3.4144321435417e-06,1.2603515625e-05,4.3227357113962e-06,1.0000895966562,496.33930896937,496.33930896937,496.2559015823,496.2559015823,496.33930896937,497.29012274824,497.29012274824,497.29012274824,496.85385626155,496.85385626155,496.85385626155,496.2559015823,4.9323252880851,8.6981195835654,9.5640457529999,-1.8228209671493,1.4648458691535,-3.1000349063579,1.4732384487086,0.69382612407609,-7.7478395796504,-4.0066907340896,-8.4437108573275,6.0753603142241,621.06843331168,621.06843331168,620.9850259246,620.9850259246,621.06843331168,622.01924709054,622.01924709054,622.01924709054,621.58298060386,621.58298060386,621.58298060386,620.9850259246,1850.973675509,0.0048221004019904,0.0030776298013277,0.0041912874644373,923.38693684458,-0.068624653801895,-0.0029734384687316,-0.00079645875997816,894.56653490474,0.0013883351887561,-0.085637565914296,1e-06
