time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,surface_react_y,total_twin_volume,twin_slip_increment_0,twin_slip_increment_1,twin_slip_increment_10,twin_slip_increment_11,twin_slip_increment_2,twin_slip_increment_3,twin_slip_increment_4,twin_slip_increment_5,twin_slip_increment_6,twin_slip_increment_7,twin_slip_increment_8,twin_slip_increment_9,twin_twin_system_volume_fraction_0,twin_twin_system_volume_fraction_1,twin_twin_system_volume_fraction_10,twin_twin_system_volume_fraction_11,twin_twin_system_volume_fraction_2,twin_twin_system_volume_fraction_3,twin_twin_system_volume_fraction_4,twin_twin_system_volume_fraction_5,twin_twin_system_volume_fraction_6,twin_twin_system_volume_fraction_7,twin_twin_system_volume_fraction_8,twin_twin_system_volume_fraction_9
0.01,0,0,0,0,0,0,1,1,1,20000000,1.4555731300889e-07,2.9543071492058e-07,1.5203479743872e-07,1.000000417399,0,0,0,0,0,0,0,0,0,0,0,0,4.5233140667121e-05,-4.1018718134593e-11,-6.3722731276198e-11,-5.892940591559e-05,-8.8682683149598e-05,-3.5290517955669e-05,-1.2791661964676e-12,-9.005817683839e-05,-3.30593711267e-05,1.9972400966767e-10,-2.7020254448757e-05,1.791351728932e-05,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,43.722528968036,0,0.00011837212320012,7.5335396053e-05,9.9993300496764e-05,15.586064022082,-0.1780075972695,0.33594018820563,0.12117688240587,13.697487185071,0.012100172556796,-0.21672272963332,0,8.8278994351916e-26,1.0928730020492e-29,2.9415875622239e-58,9.9584783174883e-59,3.31347928167e-29,7.2866937572164e-32,3.5825099376821e-30,1.7922667699815e-52,5.6414635334103e-31,3.4133460627751e-30,1.1549159388345e-68,2.7138739274877e-30,9.4579622383071e-29,1.7236256818054e-29,4.1600330257888e-58,1.4300151008971e-58,4.8473047165819e-29,1.1362268490608e-31,5.1654527363415e-30,2.5346479734985e-52,8.015011621206e-31,4.8417183438177e-30,1.6332977841006e-68,3.8970920403114e-30,1.3851332284366e-28
0.02,0,0,0,0,0,0,1,1,1,20327850.128836,3.1672463435968e-07,5.8889760886725e-07,3.1799659401632e-07,1.0000167052892,0,0,0,0,0,0,0,0,0,0,0,0,0.00059105781457943,1.3134254545286e-07,1.9802662576287e-07,-0.00050273716265861,-0.00054295483601882,-0.00048529755416533,4.8420678758814e-08,-0.00061206916384378,-0.00045625621361822,1.273418573143e-07,-0.00044784360564914,0.00047088236933929,43.726103469517,43.726103469517,43.726103469517,43.726103469517,43.726103469517,43.726103469517,43.726103469517,43.726103469517,43.726103469517,43.726103469517,43.726103469517,43.726103469517,0.030243528546015,0.00023362814411812,0.00014815704959377,0.00019997529436161,27.061682158044,-1.156200376519,0.32069867082137,0.062238353334208,24.647494527907,0.01934638471639,-1.1390893814772,0,2.0044860369895e-23,1.4243412382701e-28,0,0,6.4800233981311e-27,1.3999182797709e-26,3.3898841138155e-27,8.4262612829193e-80,7.9672997785757e-28,2.8271876198089e-27,0,7.4319987200139e-27,4.2118416802888e-28,2.1933773326027e-28,4.1600330257888e-58,1.4300151008971e-58,9.3828853352093e-27,1.9836682968773e-26,4.8164710635902e-27,2.5346479734985e-52,1.1291578962928e-27,4.0052555574772e-27,1.6332977841006e-68,1.0522048674985e-26,7.3994522799942e-28
0.03,0,0,0,0,0,0,1,1,1,31189819.745046,5.2907651158732e-07,8.8095751847267e-07,4.9562725520067e-07,1.0000595348101,0,0,0,0,0,0,0,0,0,0,0,0,0.0014223523704959,1.200678483499e-06,-1.0772233151401e-06,-0.0012455774720905,-0.001391450848443,-0.0012981136150715,-4.283332674204e-06,-0.001346035341504,-0.001236063794995,-2.9445612441677e-06,-0.0012471109414193,0.001304344894204,43.790198981654,43.790198981654,43.790198981654,43.790198981654,43.790198981654,43.790198981654,43.790198981654,43.790198981654,43.790198981654,43.790198981654,43.790198981654,43.790198981654,0.049409572837404,0.00035132424496562,0.00022271749372977,0.00029994406489491,34.769311714488,-1.1139904121888,0.29467881470236,0.055972524228771,32.647257183012,0.0094042026151308,-1.0402550118458,0,2.0268508337155e-18,6.5702181065517e-25,0,4.8080260906752e-87,1.9725913123085e-25,9.8237600610439e-26,1.24701656804e-21,0,2.4859451406016e-26,1.8720405305427e-22,0,1.8383300289694e-25,4.3318972984547e-26,9.2940418795345e-25,4.1600330257888e-58,1.4300151008971e-58,2.8852441063653e-25,1.5876563039785e-25,1.7635527261274e-21,2.5346479734985e-52,3.6285731359484e-26,2.6475062063373e-22,1.6332977841006e-68,2.7050978085493e-25,6.2048062045265e-26
0.04,0,0,0,0,0,0,1,1,1,42762258.579308,7.1580993188288e-07,1.1690974478779e-06,6.9108654408239e-07,1.0001198685951,0,0,0,0,0,0,0,0,0,0,0,0,0.0019434594769247,4.295629102971e-07,1.3795885880982e-07,-0.0017839448844378,-0.0019482653011185,-0.0018483563085994,-1.1508273443718e-06,-0.0018440580872258,-0.0018119048533475,9.1472442017348e-08,-0.001760954166507,0.0018475860539819,44.094493979886,44.094493979886,44.094493979886,44.094493979886,44.094493979886,44.094493979886,44.094493979886,44.094493979886,44.094493979886,44.094493979886,44.094493979886,44.094493979886,0.06400862479032,0.00047136119955941,0.00029913368462056,0.00039989775812233,40.045679784255,-0.92406467594413,0.20119109750191,0.076509674068448,38.280530160947,-0.023227377743459,-0.90369896627185,0,5.2188450544665e-17,2.0715075641131e-22,0,0,2.5853718617058e-22,2.3669309100414e-23,2.7319255691076e-20,0,2.548726620486e-22,1.1018917197729e-20,0,1.4753351881844e-22,3.611486440681e-23,2.9391885914547e-22,4.1600330257888e-58,1.4300151008971e-58,3.6598770326279e-22,3.3632596594648e-23,4.0398931252925e-20,2.5346479734985e-52,3.6048088753818e-22,1.5847919433279e-20,1.6332977841006e-68,2.0900217604797e-22,5.1146445910139e-23
0.05,0,0,0,0,0,0,1,1,1,61040965.203476,9.1551366629976e-07,1.4603250674021e-06,8.8389372335383e-07,1.00019196956,0,0,0,0,0,0,0,0,0,0,0,0,0.0023508149478678,4.8812449194766e-07,1.4573647860562e-09,-0.0020921922904157,-0.0023300948842173,-0.0022147071926746,-9.8269175111247e-07,-0.002179208355329,-0.0021353697484555,-2.7991205252568e-08,-0.0021256716789472,0.002212488318056,44.657040714112,44.657040714112,44.657040714112,44.657040714112,44.657040714112,44.657040714112,44.657040714112,44.657040714112,44.657040714112,44.657040714112,44.657040714112,44.657040714112,0.065925381096138,0.00059255628764686,0.00037624395246149,0.00049983591939632,43.683483888497,-0.69028950809328,0.1521990475435,0.072590274612614,42.334948211177,-0.039438525400413,-0.65267429506821,0,9.1853119660189e-17,6.2183476705175e-21,0,0,5.1091509205137e-21,7.2965213656099e-22,6.1573881558498e-20,0,2.6863676020797e-21,1.0497805583214e-20,0,4.5259076467148e-21,4.134564247703e-22,9.0880120711064e-21,4.1600330257888e-58,1.4300151008971e-58,7.5914769366691e-21,1.0655255499678e-21,1.2747767573866e-19,2.5346479734985e-52,4.1595836749948e-21,3.0694107810767e-20,1.6332977841006e-68,6.6096848807575e-21,6.359056921061e-22
0.06,0,0,0,0,0,0,1,1,1,61280504.890592,1.1072924724055e-06,1.7497885984862e-06,1.0744899117023e-06,1.0002744441143,0,0,0,0,0,0,0,0,0,0,0,0,0.0027129327316899,1.9400291130969e-07,3.5742937337257e-08,-0.002410275893288,-0.0026567047300391,-0.0025031613650637,-1.8192073625781e-07,-0.0024976283375222,-0.002400535195788,1.2331450726582e-07,-0.0024281195843773,0.0025636127449043,45.021244519743,45.021244519743,45.021244519743,45.021244519743,45.021244519743,45.021244519743,45.021244519743,45.021244519743,45.021244519743,45.021244519743,45.021244519743,45.021244519743,0.066329906731716,0.00071516938448413,0.000454688289508,0.00059975890689577,45.930158581406,-0.55514916394722,0.13884840324409,0.056445476822195,44.865838782401,-0.026890643756026,-0.52555314287329,0,1.1038748726535e-16,3.6625848610951e-20,0,0,3.1144920906048e-21,2.4089225481242e-20,3.758971944194e-20,0,3.0760586006064e-21,4.7209309669255e-21,0,4.8150262509929e-21,9.7835251523571e-22,6.0884793482505e-20,4.1600330257888e-58,1.4300151008971e-58,1.1996091443875e-20,3.5132834955594e-20,1.8063764291512e-19,2.5346479734985e-52,8.5097874844357e-21,3.7370549322162e-20,1.6332977841006e-68,1.3419229486153e-20,2.0195210921572e-21
0.07,0,0,0,0,0,0,1,1,1,66078641.504652,1.3013694484662e-06,2.0389400210892e-06,1.2659918221058e-06,1.0003637725583,0,0,0,0,0,0,0,0,0,0,0,0,0.002913458800732,1.3424077250128e-07,1.4641784094603e-08,-0.0026357105436332,-0.0028674497827754,-0.0027009456842431,-1.632235269033e-07,-0.002721666782747,-0.0025966269267254,6.3704198483292e-08,-0.0026343018031665,0.0027750090088875,45.356151370324,45.356151370324,45.356151370324,45.356151370324,45.356151370324,45.356151370324,45.356151370324,45.356151370324,45.356151370324,45.356151370324,45.356151370324,45.356151370324,0.066840273448957,0.00083873955180228,0.00053411970653554,0.00069966708430788,47.289850137126,-0.48331317133645,0.14349450453102,0.04741725796924,46.402399766126,-0.020652476355366,-0.44814993392637,0,1.2399839013994e-16,2.1379081217722e-20,0,0,2.0473063115834e-21,1.8023948981949e-20,2.6333670714691e-20,0,3.0138177235635e-21,3.7987935474562e-21,0,4.4681599542751e-20,7.4464555280213e-21,9.1119384851894e-20,4.1600330257888e-58,1.4300151008971e-58,1.4891445394473e-20,6.0622548055984e-20,2.1787910558413e-19,2.5346479734985e-52,1.2771969385871e-20,4.2742862160778e-20,1.6332977841006e-68,7.6608582873014e-20,1.2550408420062e-20
0.08,0,0,0,0,0,0,1,1,1,72404627.818688,1.4974767726054e-06,2.3279428129268e-06,1.4523522953521e-06,1.0004568431505,0,0,0,0,0,0,0,0,0,0,0,0,0.00301512185372,4.6446750362617e-09,4.1872200131852e-09,-0.0027614536068124,-0.0029724077407701,-0.0028128798872301,-8.981390427351e-08,-0.0028479607925072,-0.0027144639127257,-4.3255673051406e-08,-0.0027440810505976,0.0028902352938073,45.667536269983,45.667536269983,45.667536269983,45.667536269983,45.667536269983,45.667536269983,45.667536269983,45.667536269983,45.667536269983,45.667536269983,45.667536269983,45.667536269983,0.06632841013354,0.00096272765488659,0.00061404141528712,0.00079956060455399,48.161923799469,-0.42253900961888,0.14440303817492,0.041654788264381,47.406139053919,-0.013112583063479,-0.39376249510592,0,1.3370639070032e-16,7.3858125268111e-21,0,0,2.8740576170873e-21,6.7066293524259e-21,2.6899674618612e-20,0,2.2881329774712e-21,5.2719307075191e-21,0,2.4043061026106e-20,8.9335378142878e-21,1.0156450317986e-19,4.1600330257888e-58,1.4300151008971e-58,1.8955986256463e-20,7.0107154244053e-20,2.5592101681202e-19,2.5346479734985e-52,1.6007878075177e-20,5.0198504513338e-20,1.6332977841006e-68,1.106106159529e-19,2.5184343124873e-20
0.09,0,0,0,0,0,0,1,1,1,73058538.641383,1.6928279211028e-06,2.6171010572004e-06,1.6341204347961e-06,1.0005519811456,0,0,0,0,0,0,0,0,0,0,0,0,0.0030746301146052,7.9852589269094e-10,8.3527836730602e-10,-0.0028038613225677,-0.0030495517929792,-0.002881068540499,-1.2230144193117e-08,-0.0029086996665556,-0.0027732435903708,-7.0526661909635e-09,-0.0028164514161416,0.0029522409993411,45.967337579161,45.967337579161,45.967337579161,45.967337579161,45.967337579161,45.967337579161,45.967337579161,45.967337579161,45.967337579161,45.967337579161,45.967337579161,45.967337579161,0.066025826387345,0.001086967639889,0.0006942099689354,0.00089943996059457,48.779655042951,-0.4064187249481,0.14654163492812,0.034001251293348,48.090094247615,-0.012910368459543,-0.38396706298278,0,1.3815467010705e-16,3.2625885185669e-21,0,0,2.5659120226061e-21,2.86381813204e-21,1.9005862553587e-20,0,1.2222181620501e-21,5.9947119882976e-21,0,1.0978712396602e-20,6.8204611439006e-21,1.0617850109306e-19,4.1600330257888e-58,1.4300151008971e-58,2.2584735216307e-20,7.4157204686573e-20,2.8279937583419e-19,2.5346479734985e-52,1.7736355576148e-20,5.8676309908472e-20,1.6332977841006e-68,1.2613686158779e-19,3.4829933926146e-20
0.1,0,0,0,0,0,0,1,1,1,73917122.674682,1.8870040205187e-06,2.9063271814587e-06,1.8152546988372e-06,1.0006483068144,0,0,0,0,0,0,0,0,0,0,0,0,0.0031084933400097,1.4677831185996e-10,1.4978731917805e-10,-0.0028348861132406,-0.003086573986757,-0.0029099808963847,-7.1968155768213e-09,-0.0029392161009832,-0.0028132243543135,-5.0713655239124e-09,-0.0028600331561788,0.0029967296768704,46.224090261701,46.224090261701,46.224090261701,46.224090261701,46.224090261701,46.224090261701,46.224090261701,46.224090261701,46.224090261701,46.224090261701,46.224090261701,46.224090261701,0.065144862829503,0.0012112958560191,0.00077449548795287,0.00099930534170242,49.245739643798,-0.39600398288266,0.14855232688934,0.031962656991333,48.605786196268,-0.023499058720048,-0.37742515844913,0,1.4054039954098e-16,1.5202790379488e-21,0,0,2.413498859012e-21,1.014123169844e-21,1.3298434349164e-20,0,4.6815996797992e-22,5.0327386970468e-21,0,5.3622970384998e-21,3.5721177645859e-21,1.0832850081828e-19,4.1600330257888e-58,1.4300151008971e-58,2.59979384348e-20,7.55913914273e-20,3.0160620246037e-19,2.5346479734985e-52,1.8398433752246e-20,6.5793677462105e-20,1.6332977841006e-68,1.3372029521638e-19,3.9881672425261e-20
